Sample_idx,sample_time,realX,realY,linEstX,linEstY,hypEstX,hypEstY,filtEstX,filtEstY
89,27.0012,5.334,13.2588,5.7634,12.8064,5.3889,13.1066,5.3617,13.0469
90,27.3085,5.0292,13.2588,5.5241,12.8523,5.1219,13.1735,5.1727,13.2038
91,27.6195,4.7244,13.2588,4.8217,13.0327,4.6701,13.1491,4.8591,13.185
92,27.9616,4.4196,13.5636,5.0111,12.9561,4.5838,13.2936,4.6278,13.3684
93,28.2401,4.1148,13.5636,4.7387,13.0131,4.3124,13.3473,4.3551,13.4957
94,28.569,3.81,13.5636,4.0319,13.1856,3.8325,13.3361,4.0071,13.4559
95,28.8612,3.5052,13.5636,3.7471,13.2432,3.5477,13.3922,3.6948,13.4842
96,29.1716,3.2004,13.8684,3.8645,13.1992,3.485,13.4876,3.4522,13.6797
97,29.4829,2.8956,13.8684,3.5555,13.2654,3.2035,13.5291,3.1702,13.7995
98,29.7991,2.286,13.8684,2.5135,13.4966,2.3675,13.5995,2.6533,13.7646
99,30.1172,1.9812,13.8684,2.1833,13.5646,2.0582,13.6507,2.255,13.7924
100,30.4367,1.6764,13.8684,1.8111,13.6455,1.7583,13.6809,1.9562,13.7582
101,30.783,1.3716,13.8684,1.4704,13.7143,1.429,13.7413,1.6499,13.778
102,31.1183,1.0668,13.8684,1.1217,13.7844,1.0894,13.8046,1.3352,13.8205
103,31.4288,0.762,13.8684,0.7397,13.864,0.7496,13.858,1.0616,13.796
104,31.7392,0.4572,13.8684,0.3805,13.9348,0.3827,13.9335,0.7548,13.8308
105,32.0198,0.4572,13.8684,0.3805,13.9348,0.3827,13.9335,0.5935,13.865
106,32.3293,0.1524,13.8684,-0.0089,14.0137,0.0109,14.0029,0.3773,13.8478
107,32.621,-0.1524,13.8684,-0.4031,14.0927,-0.378,14.0796,0.1289,13.8269
108,32.9535,0.1524,13.8684,-0.0089,14.0137,0.0109,14.0029,0.1205,13.8788
109,33.2289,0.1524,13.8684,-0.0089,14.0137,0.0109,14.0029,0.1094,13.8991
110,33.504,0.1524,13.8684,-0.0089,14.0137,0.0109,14.0029,0.1009,13.9078
111,33.78,0.4572,13.8684,0.3805,13.9348,0.3827,13.9335,0.233,13.9366
112,34.2817,1.3716,13.5636,1.9974,12.9748,1.7568,13.129,0.8319,13.6684
113,34.556,1.3716,13.5636,1.9974,12.9748,1.7568,13.129,1.1632,13.5777
114,34.8977,1.9812,13.5636,1.716,13.6775,1.8066,13.6166,1.5582,13.5429
115,35.2579,2.5908,13.5636,2.3433,13.5559,2.4535,13.4792,2.0873,13.4706
116,35.5751,2.8956,13.5636,3.1483,13.3658,2.9672,13.4979,2.5143,13.617
117,35.9951,3.81,13.5636,4.0319,13.1856,3.8325,13.3361,3.1964,13.6043
118,36.3299,4.4196,13.5636,5.0111,12.9561,4.5838,13.2936,3.8853,13.6616
119,36.6497,5.0292,13.5636,5.0384,13.5673,4.9884,13.6089,4.508,13.724
120,36.9783,5.6388,13.5636,5.503,13.4821,5.5388,13.4519,5.091,13.6582
121,37.2882,6.2484,13.5636,6.4308,13.2315,6.2413,13.3983,5.7228,13.6594
122,37.5991,6.5532,13.5636,6.5444,13.8085,6.6193,13.7377,6.2623,13.757
123,37.9534,7.4676,13.5636,7.617,13.5172,7.5636,13.5707,7.0151,13.7943
124,38.2635,7.7724,13.5636,6.6952,14.6239,7.604,13.7063,7.4189,13.6993
125,38.6008,8.382,13.5636,8.2411,13.9724,8.4146,13.7781,8.0331,13.8033
126,38.9224,8.9916,13.5636,9.0824,13.6756,9.0685,13.6922,8.6487,13.8499
127,39.2323,9.2964,13.5636,9.1801,13.7339,9.324,13.5599,9.0426,13.7697
128,39.5424,9.906,13.5636,8.9109,14.7978,9.7835,13.6606,9.5214,13.7245
129,40.0417,10.8204,13.2588,10.7635,13.3162,10.841,13.2035,10.2974,13.6241
130,40.5741,11.7348,12.954,12.1363,12.5716,11.8313,13.1198,11.2035,13.5811
131,40.9732,12.3444,12.6492,12.6503,11.9141,12.2789,12.6015,11.7917,13.2985
132,41.7204,13.8684,11.1252,13.4897,12.5816,13.9589,11.2031,13.0322,12.661
133,42.1145,14.478,11.1252,14.6744,10.0557,14.4905,10.8845,13.8403,12.0824
134,42.4239,14.7828,11.1252,15.0703,8.9732,14.8394,10.9049,14.3937,11.7013
135,42.7001,14.7828,11.1252,15.0703,8.9732,14.8394,10.9049,14.616,11.4225
136,43.0374,15.3924,11.1252,14.8396,-0.7345,15.4149,11.0642,15.1066,11.3461
137,43.3517,15.3924,10.8204,14.7879,-0.8132,15.4139,10.7099,15.2566,11.1172
138,43.6639,15.3924,10.2108,14.7223,-0.9109,15.4129,10.3588,15.2987,10.8247
139,43.9851,15.3924,9.6012,14.5197,-1.1978,15.4111,9.6646,15.2805,10.3612
140,44.3205,15.3924,9.2964,14.3506,-1.4206,15.4103,9.3208,15.2832,9.9448
141,44.614,15.6972,9.2964,13.2199,-2.6173,15.5807,9.3257,15.4295,9.7158
142,44.9881,16.3068,8.9916,15.6776,8.0891,16.3107,8.7622,15.9408,9.403
143,45.4011,16.9164,8.382,15.9098,7.9628,16.8143,8.4195,16.4466,9.0795
144,45.7781,16.9164,8.0772,15.7312,7.7463,16.9782,8.0712,16.7238,8.7204
145,46.1187,16.9164,7.7724,0.0,7.62,16.9137,7.62,16.7654,8.2903
146,46.3984,17.2212,7.7724,15.4363,7.62,17.1419,7.7211,16.9719,8.0992
147,46.7321,17.2212,7.1628,1.6618,9.8703,17.2442,7.2695,17.0897,7.7878
148,47.0483,17.2212,6.858,16.2223,7.205,17.1774,6.8189,17.0754,7.3975
149,47.3596,16.6116,6.858,6.1463,12.1685,16.572,6.9272,16.7001,7.1712
150,47.7506,16.3068,6.5532,15.6776,7.1509,16.3422,6.4792,16.4068,6.8565
151,48.0304,16.3068,6.2484,15.6776,7.1509,16.3422,6.4792,16.3356,6.6936
152,48.371,16.002,5.9436,15.7849,6.2502,15.9021,5.9027,15.978,6.3406
153,48.6852,15.6972,5.9436,16.1057,3.1886,15.5709,5.9134,15.6681,6.134
154,48.9703,15.3924,5.9436,15.8311,1.5671,15.4054,5.9187,15.4732,6.0246
155,49.2489,15.0876,5.9436,14.3506,-1.4206,15.0746,5.9293,15.1976,5.9516
156,49.5302,14.7828,5.9436,13.2199,-2.6173,14.9093,5.9346,15.0031,5.9196
157,49.8103,14.478,5.9436,10.5628,-4.1825,14.5787,5.945,14.7214,5.8934
158,50.1223,14.1732,6.2484,14.8024,7.1509,14.1353,6.4095,14.3733,6.0555
159,50.4365,14.1732,6.5532,14.8024,7.1509,14.1353,6.4095,14.2444,6.1801
160,50.7585,13.8684,6.5532,1.8593,-2.4541,13.9125,6.6293,14.063,6.3419
161,51.0375,13.5636,6.5532,0.68,-1.1219,13.5804,6.6351,13.7676,6.427
162,51.3481,13.2588,6.858,14.2577,7.205,13.2992,6.7623,13.4861,6.5239
163,51.6791,13.2588,7.1628,-0.8334,4.9496,13.2371,7.2938,13.3909,6.8345
164,52.0106,13.2588,7.4676,15.0435,7.62,13.2868,7.4169,13.3761,7.0659
165,52.3218,13.2588,7.4676,15.0435,7.62,13.2868,7.4169,13.3503,7.199
166,52.6866,13.2588,7.7724,15.0435,7.62,13.3428,7.8218,13.3994,7.4757
167,52.998,13.2588,8.0772,1.6618,9.8703,13.2238,7.9464,13.3264,7.6602
168,53.275,13.5636,8.0772,14.7488,7.7463,13.505,8.1513,13.4855,7.8945
169,53.5996,13.5636,8.382,14.5702,7.9628,13.6679,8.4834,13.6555,8.1668
170,53.8758,13.5636,8.382,14.5702,7.9628,13.6679,8.4834,13.6894,8.3085
171,54.2071,13.8684,8.6868,9.1967,12.1384,13.8869,8.6121,13.8472,8.4497
172,54.5404,13.8684,8.9916,14.4899,8.2334,13.8317,8.8183,13.8671,8.6089
173,54.8592,14.1732,8.9916,14.8024,8.0891,14.1707,8.8277,14.083,8.7324
174,55.138,14.1732,9.2964,14.603,8.6733,14.2168,9.2877,14.2204,8.9707
175,55.471,14.478,9.2964,15.7849,6.2502,14.5581,9.2969,14.4709,9.1315
176,55.784,14.7828,9.2964,16.1057,3.1886,14.8992,9.3064,14.7674,9.2378
177,56.1175,15.0876,9.2964,15.8311,1.5671,15.0696,9.3111,14.9725,9.292
178,56.4295,15.3924,9.2964,14.3506,-1.4206,15.4103,9.3208,15.2626,9.3395
179,56.7425,16.002,9.2964,10.5628,-4.1825,15.9213,9.3356,15.6947,9.3909
180,57.0349,16.3068,9.2964,7.8985,-4.6912,16.262,9.3457,16.0634,9.4158
181,57.3787,16.6116,9.2964,5.6155,-4.447,16.6028,9.3559,16.4124,9.43
182,57.6747,16.9164,9.2964,3.8268,-3.7882,16.9439,9.3663,16.7557,9.4387
183,57.9561,17.2212,9.2964,2.4902,-2.958,17.2853,9.3769,17.0978,9.4437
184,58.236,17.526,9.2964,1.513,-2.0968,17.6271,9.3876,17.44,9.4458
185,58.5727,18.1356,9.2964,17.3832,8.8469,18.081,9.2413,17.8495,9.419
186,58.9149,18.4404,9.2964,17.919,8.9912,18.4246,9.2464,18.2173,9.3973
187,59.1949,18.7452,9.2964,18.5143,9.1356,18.7689,9.2516,18.571,9.3812
188,59.5151,19.05,9.2964,19.1692,9.2799,19.1142,9.257,18.9201,9.3687
189,59.7954,19.3548,9.2964,18.5034,8.9952,19.3506,9.3512,19.2035,9.4075
190,60.0947,19.6596,9.2964,20.2631,9.4964,19.634,9.2655,19.4765,9.3716
191,60.373,19.9644,9.2964,21.0668,9.6407,19.9821,9.2714,19.801,9.3511
192,60.6943,20.574,9.2964,20.6427,9.3881,20.5737,9.3657,20.3071,9.4071
193,61.083,20.8788,9.2964,21.3521,9.5004,20.9267,9.3704,20.7084,9.4235
194,61.3618,21.1836,9.2964,22.1052,9.6127,21.2816,9.3754,21.0775,9.4231
195,61.731,21.7932,9.6012,24.7852,10.7072,21.8476,9.7716,21.5909,9.5546
196,62.0663,22.098,9.6012,23.5538,10.3263,22.0989,9.8543,21.9316,9.6681
197,62.4021,22.4028,9.6012,24.4081,10.4617,22.4645,9.8615,22.2791,9.7247
198,62.7242,23.0124,9.6012,25.7677,10.6646,23.0192,9.8734,22.7509,9.7522
199,63.1176,23.0124,9.906,23.2413,10.1008,22.9737,10.0153,22.9065,9.8642
200,63.485,23.622,9.906,24.7336,10.3213,23.7284,10.0268,23.4283,9.938
201,63.7654,23.9268,9.906,24.4137,10.2232,23.9905,10.0971,23.7868,10.0176
202,64.1317,24.2316,9.906,25.9362,10.4867,24.3071,10.0374,24.1,9.9802
203,64.4122,24.5364,9.906,25.5414,10.3779,24.5757,10.1064,24.3928,10.0097
204,64.7252,24.5364,9.6012,24.9638,9.745,24.4528,9.6265,24.4038,9.8201
205,65.0579,24.5364,9.2964,23.8932,9.0814,24.603,9.2159,24.4968,9.5968
206,65.3472,24.2316,9.2964,23.2621,9.0273,24.2167,9.2152,24.3035,9.4591
207,65.6854,23.9268,9.2964,23.5699,9.0778,23.9545,9.1505,24.0657,9.3208
208,65.9986,23.622,8.9916,24.1588,9.1671,23.6928,9.083,23.8136,9.1831
209,66.3108,23.3172,8.9916,23.4444,9.104,23.3191,9.0804,23.4909,9.1076
210,66.5921,23.3172,8.6868,22.7412,8.5522,23.2166,8.6147,23.2851,8.893
211,66.973,23.0124,8.382,24.2772,8.7025,22.9593,8.5437,23.0548,8.7064
212,67.2968,22.7076,8.382,20.9999,8.0169,22.7539,8.152,22.8253,8.4805
213,67.7398,22.4028,8.0772,23.3038,8.1312,22.4995,8.08,22.5902,8.2868
214,68.025,22.4028,7.7724,17.8027,7.62,22.3023,7.6932,22.3626,8.0535
215,68.305,22.7076,7.7724,18.0565,7.62,22.6612,7.6914,22.5306,7.9498
216,68.6366,22.7076,7.1628,23.6878,7.0968,22.6739,7.1593,22.5752,7.6266
217,68.951,22.7076,6.858,20.9999,7.2231,22.7743,7.0881,22.6786,7.3806
218,69.28,22.7076,6.5532,21.8036,6.748,22.6831,6.6266,22.6425,7.0384
219,69.6509,23.3172,6.5532,22.7412,6.6878,23.2244,6.6254,22.9986,6.8804
220,69.9639,23.3172,6.2484,23.4444,6.136,23.3164,6.1596,23.1632,6.5859
221,70.2771,23.622,5.9436,22.9216,6.2199,23.5944,6.0911,23.4237,6.3663
222,70.5923,23.9268,5.9436,23.5699,6.1622,23.9641,6.0897,23.7613,6.256
223,70.9073,24.5364,5.9436,23.8932,6.1586,24.623,6.0243,24.309,6.1598
224,71.2208,24.5364,5.6388,24.9638,5.495,24.4382,5.6131,24.3554,5.943
225,71.5539,24.5364,5.334,25.5414,4.8621,24.5438,5.1327,24.4119,5.6423
226,71.8674,24.8412,5.334,26.3294,4.759,24.9306,5.1248,24.682,5.5049
227,72.203,25.4508,5.334,25.2059,5.5271,25.3984,5.4834,25.1354,5.5135
228,72.5182,25.7556,5.334,25.1358,5.5525,25.6873,5.4246,25.4946,5.4555
229,72.8314,26.0604,5.334,25.1416,5.5656,25.9767,5.3681,25.8249,5.3672
230,73.1095,26.3652,5.334,26.1647,5.4482,26.3024,5.4178,26.1231,5.3985
231,73.4079,26.67,5.334,26.1462,5.4646,26.6023,5.3617,26.4321,5.3612
232,73.749,26.9748,5.334,27.2442,5.344,26.9441,5.4073,26.727,5.4214
233,74.029,27.2796,5.334,27.1991,5.3635,27.2578,5.3509,27.0406,5.3991
234,74.3834,27.8892,5.334,27.5797,5.3401,27.8068,5.291,27.4922,5.3484
235,74.7285,28.194,5.334,28.6779,5.2288,28.1932,5.3272,27.8618,5.397
236,75.0086,28.4988,5.334,28.6748,5.2417,28.5381,5.27,28.2237,5.3649
237,75.2918,28.8036,5.334,29.0501,5.2089,28.795,5.261,28.5154,5.3516
238,75.6247,29.4132,5.334,29.8162,5.1433,29.3331,5.2392,28.9111,5.3623
239,75.9059,29.4132,5.334,29.8162,5.1433,29.3331,5.2392,29.0971,5.3563
240,76.1884,29.718,5.334,29.8579,5.1502,29.7192,5.1783,29.3978,5.2984
241,76.5285,30.0228,5.334,30.2424,5.1181,30.0168,5.1632,29.6819,5.2714
242,76.8096,30.3276,5.334,30.6319,5.0861,30.3271,5.146,29.9631,5.2593
243,77.1725,30.3276,5.9436,28.1921,6.4797,30.238,6.2084,30.2155,5.5847
244,77.4896,30.3276,6.2484,29.9932,6.3905,30.5053,6.3352,30.3871,5.944
245,77.7921,30.3276,6.5532,32.1552,6.2813,30.5435,6.4295,30.4515,6.2511
246,78.072,30.0228,6.5532,31.7319,6.2981,30.2304,6.438,30.3314,6.3928
247,78.3923,29.4132,6.5532,30.4942,6.3486,29.3623,6.4583,29.8272,6.4393
248,78.7483,29.1084,6.5532,30.0924,6.3655,29.0925,6.4637,29.4235,6.4684
249,79.0363,28.8036,6.5532,29.6959,6.3823,28.8308,6.4684,29.0899,6.4841
250,79.3895,28.194,6.5532,30.2335,6.339,28.2112,6.529,28.5788,6.5416
251,79.7605,27.8892,6.858,32.0066,6.2267,27.8534,6.5864,28.1347,6.6346
252,80.0398,27.8892,7.1628,29.4089,6.9975,27.7373,7.0788,27.9183,6.8623
253,80.358,27.5844,7.1628,29.0011,7.0066,27.508,7.0802,27.6859,6.9749
254,80.6661,27.2796,7.4676,22.0211,7.62,27.4076,7.5663,27.5584,7.2102
255,80.9828,27.2796,7.7724,22.0245,7.62,27.3863,7.6736,27.4748,7.4687
256,81.3604,27.2796,8.382,35.2789,9.2318,27.34,8.5908,27.4537,7.8833
257,81.7594,27.5844,8.382,31.5273,8.9932,27.6673,8.6498,27.6099,8.1782
258,82.0804,28.194,8.382,32.9859,9.0534,28.3876,8.6614,28.0524,8.349
259,82.3975,28.4988,8.6868,29.3048,8.8409,28.5906,8.7673,28.3554,8.556
260,82.7518,28.4988,8.6868,29.3048,8.8409,28.5906,8.7673,28.4874,8.6447
261,83.0328,28.8036,8.6868,29.6959,8.8577,28.8477,8.7715,28.679,8.6918
262,83.349,29.1084,8.6868,30.0924,8.8745,29.1122,8.7763,28.9019,8.7158
