Sample_idx,sample_time,realX,realY,linEstX,linEstY,hypEstX,hypEstY,filtEstX,filtEstY
38,11.7796,8.6868,6.2484,8.797,6.7059,8.7804,6.7029,8.9234,6.148
39,12.1077,8.6868,6.5532,-0.8602,5.3927,8.8631,6.7081,8.9301,6.4815
40,12.382,8.6868,6.858,10.9447,7.2772,8.7539,7.0071,8.8785,6.7019
41,12.6905,8.6868,7.1628,-0.6432,6.2083,8.6642,7.0128,8.7621,6.8813
42,12.9978,8.6868,7.4676,14.5435,7.7704,8.7562,7.4583,8.8447,7.079
43,13.3049,8.6868,7.7724,21.5178,7.1689,8.7814,8.0786,8.9312,7.5001
44,13.6341,8.6868,7.7724,-0.359,6.9291,8.6364,7.316,8.7173,7.4011
45,13.9102,8.6868,8.0772,26.849,6.1947,8.3872,8.387,8.646,7.7674
46,14.2373,8.6868,8.6868,-1.8461,10.5428,8.2644,8.6868,8.5217,8.1428
47,14.5322,8.6868,8.9916,4.5017,10.3624,8.7108,9.1602,8.7605,8.6198
48,14.8079,8.6868,8.9916,6.6493,9.334,8.7468,8.8474,8.7835,8.707
49,15.1565,8.382,9.6012,6.7376,9.8372,8.4689,9.3008,8.6578,8.946
50,15.4316,8.382,9.6012,9.3015,8.883,8.4485,9.1298,8.5368,9.0418
51,15.7937,8.0772,9.906,6.1314,10.9939,7.8894,10.2036,8.2764,9.5258
52,16.07,8.0772,9.906,9.1453,9.3039,8.1093,9.708,8.1731,9.6476
53,16.4015,8.0772,10.2108,5.0598,11.9141,7.8384,10.5306,8.0926,9.9765
54,16.7633,8.0772,10.5156,3.4524,12.4824,7.9009,10.3893,8.0664,10.0499
55,17.0395,7.7724,10.5156,7.6452,10.5351,7.7696,10.4726,7.9265,10.2368
56,17.3369,7.7724,10.8204,7.7377,11.0142,7.8474,10.9495,7.9459,10.5888
57,17.6771,7.4676,11.1252,1.651,14.9973,7.0032,11.6595,7.5894,10.8294
58,18.0074,7.1628,11.1252,-0.1196,15.8292,7.0712,11.5168,7.4665,10.8793
59,18.316,7.1628,11.43,8.5326,10.6862,7.4305,11.4236,7.4392,11.2729
60,18.7932,6.858,12.0396,7.5705,11.3894,6.9193,11.8473,7.1411,11.6103
61,19.1139,6.5532,12.0396,7.6435,10.8405,6.5434,11.5576,6.7133,11.6796
62,19.392,6.2484,12.0396,6.7398,12.08,6.3286,12.3887,6.5125,12.0907
63,19.7691,5.9436,12.3444,6.8673,11.4761,5.9066,12.163,6.0745,12.2625
64,20.0974,5.6388,12.3444,3.339,13.6318,5.0603,12.4792,5.627,12.092
65,20.4688,5.6388,12.954,4.7383,12.5997,5.3301,12.2076,5.5088,12.0521
66,20.8159,5.334,12.954,4.587,13.7763,5.1462,13.332,5.4588,12.6008
67,21.0934,5.0292,12.954,3.3891,14.8189,4.8406,13.6565,5.3372,12.8461
68,21.4243,4.7244,13.2588,5.0607,12.9899,4.9448,13.0793,5.1123,12.9753
69,21.6994,4.4196,13.2588,3.6012,14.015,4.3929,13.4113,4.839,12.9875
70,22.0204,4.1148,13.5636,5.2271,12.3267,4.4633,12.9024,4.4667,13.187
71,22.2961,3.81,13.5636,3.4715,13.3463,3.6709,13.2023,4.0618,13.0902
72,22.6041,3.5052,13.5636,4.5597,13.0327,3.9788,13.4923,3.8642,13.6027
73,22.9188,3.2004,13.8684,2.3064,14.873,2.8435,14.452,3.5204,13.7498
74,23.2685,2.8956,13.8684,3.3631,12.7079,2.8992,13.031,2.9742,13.5814
75,23.5444,2.5908,13.8684,3.5927,13.2518,3.1819,13.561,2.9079,13.8622
76,23.8608,2.286,13.8684,1.9238,14.2772,2.1165,14.138,2.5865,13.8441
77,24.1571,1.9812,13.8684,2.3592,12.9039,2.0476,13.1085,2.1059,13.6405
78,24.4345,1.6764,13.8684,0.3069,15.3234,0.6902,15.066,1.7901,13.8896
79,24.7456,1.3716,13.8684,0.234,15.3524,0.7291,15.0161,1.6833,13.9159
80,25.0836,1.3716,13.8684,2.5505,13.4837,2.3479,13.6266,1.9123,13.9473
81,25.4077,1.3716,13.8684,2.0473,12.9599,1.7333,13.1591,1.5094,13.8894
82,25.7666,1.3716,13.8684,1.8709,13.6254,1.7288,13.72,1.4963,13.9828
83,26.0568,1.3716,13.5636,3.4437,11.5162,2.5269,12.0902,1.4634,13.6666
84,26.366,1.0668,13.5636,0.6126,13.9047,0.8119,13.7807,1.2773,13.4964
85,26.708,0.4572,13.5636,0.2721,13.969,0.4333,13.8723,1.0191,13.4753
86,27.0892,0.4572,13.8684,-2.3532,15.971,-1.8593,15.7069,0.5943,13.4903
87,27.4093,0.1524,13.5636,0.9632,13.1648,0.7874,13.2623,0.4259,13.806
88,27.7887,0.762,13.5636,0.7064,13.8747,0.7653,13.8386,0.6342,13.7551
89,28.1649,1.3716,13.5636,0.5501,13.9248,0.8432,13.7417,0.896,13.4879
90,28.4893,1.9812,13.5636,1.716,13.6775,1.8066,13.6166,1.4307,13.5065
91,28.7991,2.5908,13.5636,2.7823,13.449,2.6977,13.5095,2.1092,13.5797
92,29.1895,3.2004,13.5636,4.3193,12.5152,3.6989,12.9667,2.8037,13.5786
93,29.5221,3.5052,13.5636,3.6702,13.2719,3.585,13.3349,3.2109,13.5173
94,29.9651,4.1148,12.954,6.4171,10.5068,4.6052,11.7026,3.5427,13.176
95,30.276,4.7244,12.954,4.7651,12.4914,4.673,12.5555,4.1378,12.9303
96,30.6383,5.334,12.954,7.5175,11.2839,5.875,12.6218,4.8409,13.3874
97,31.0864,5.9436,12.3444,3.3063,15.2404,6.0751,13.0699,5.7149,13.0544
98,31.3986,6.5532,12.3444,8.3514,10.6764,6.8875,11.7008,6.2016,12.6677
99,31.7421,7.1628,12.3444,7.3823,11.971,7.0448,12.2283,6.6486,12.5575
100,32.115,7.7724,12.3444,8.6009,11.7041,8.1364,12.082,7.4863,12.5093
101,32.4447,8.382,12.3444,1.8217,18.8463,7.9334,13.1844,7.9791,12.563
102,32.7335,8.6868,12.3444,9.3265,11.528,8.7655,12.0077,8.3893,12.4196
103,33.0439,9.2964,12.3444,8.8774,12.962,9.354,12.486,9.0037,12.5043
104,33.4061,9.906,12.3444,7.3155,14.2884,9.7262,12.0227,9.4617,12.2546
105,33.7666,10.5156,12.3444,7.1137,15.7029,10.3105,12.2473,10.0447,12.2236
106,34.149,11.1252,12.3444,10.2764,13.2492,10.7486,12.6423,10.5321,12.441
107,34.4598,11.7348,12.3444,12.6567,10.7602,11.6662,12.1912,11.1893,12.5049
108,34.8212,12.3444,12.3444,10.5726,16.4156,12.6125,12.3907,12.1058,12.5472
109,35.1838,12.954,12.3444,13.9311,9.8839,12.7462,12.3123,12.4443,12.5945
110,35.5476,13.5636,12.3444,15.9433,5.6365,13.4365,12.3844,13.0933,12.5512
111,35.9106,14.1732,12.3444,14.5107,11.1382,14.2399,12.5209,13.8166,12.6445
112,36.2191,14.478,12.3444,16.0158,3.1708,14.1513,12.8033,14.0632,12.7105
113,36.5844,15.0876,12.3444,15.1596,9.2618,15.0101,12.3562,14.6367,12.6579
114,36.8952,15.0876,12.3444,15.2207,7.62,15.163,12.0243,14.9521,12.4409
115,37.2587,15.0876,11.7348,15.24,8.1252,15.1381,12.2294,15.0369,12.3871
116,37.5747,15.0876,11.43,15.0346,9.6046,14.8356,11.6147,14.8413,12.0698
117,37.8509,15.0876,11.1252,15.2251,7.62,15.168,10.9425,14.9867,11.6321
118,38.1628,15.0876,10.8204,15.24,7.2892,15.1159,11.1731,15.0453,11.4517
119,38.4856,15.0876,10.5156,15.24,7.8094,15.1351,10.4461,15.0113,11.0618
120,38.7619,15.0876,10.2108,15.9142,1.9692,14.894,10.3359,14.8791,10.7532
121,39.0909,15.0876,9.906,15.2326,7.62,15.176,9.2045,14.9643,10.1308
122,39.422,15.0876,9.6012,15.24,7.4937,15.1211,9.7736,15.045,9.9925
123,39.7325,15.0876,9.6012,15.24,7.7162,15.027,9.8423,15.003,9.9513
124,40.0794,15.0876,9.2964,15.24,0.0,15.24,9.316,15.1081,9.7099
125,40.4209,15.6972,9.2964,15.0793,7.199,15.8653,9.22,15.5638,9.5748
126,40.7461,16.002,8.9916,15.1924,7.4847,15.8086,9.103,15.6814,9.4028
127,41.0891,16.002,8.9916,15.2525,7.6453,15.6784,8.5035,15.6257,9.0476
128,41.3988,16.3068,8.9916,15.2847,7.62,16.1246,8.3516,15.9259,8.8359
129,41.6768,16.6116,8.6868,15.4275,7.6922,16.5304,8.1756,16.2786,8.6266
130,42.0207,16.6116,8.6868,-0.9009,3.5673,16.5824,7.966,16.4292,8.3821
131,42.3022,16.9164,8.382,15.4335,7.62,17.0913,7.9222,16.8353,8.2752
132,42.5936,17.2212,8.0772,15.4527,7.62,17.2016,7.8209,17.0436,8.1406
133,42.9397,17.2212,8.0772,15.7401,7.7373,17.3755,8.1711,17.2657,8.1977
134,43.218,17.2212,7.7724,15.1864,7.5779,16.9172,7.2253,16.9536,7.8178
135,43.5299,17.2212,7.4676,15.0465,7.62,17.0834,6.8687,16.9601,7.4852
136,43.8601,17.2212,7.1628,1.5099,9.715,17.4118,7.2684,17.2442,7.4358
137,44.2463,16.9164,6.5532,16.2223,7.205,17.1774,6.8189,17.154,7.1757
138,44.5982,16.9164,6.5532,16.0586,7.2411,17.0107,6.8201,17.0326,7.0146
139,44.9295,16.6116,6.5532,14.8828,7.8365,16.688,6.4319,16.7463,6.7817
140,45.2338,16.6116,6.2484,16.4456,6.4773,16.8377,6.1221,16.7568,6.5209
141,45.5129,16.3068,6.2484,15.0614,7.9807,16.021,5.7618,16.1889,6.1788
142,45.8058,16.002,6.2484,15.3888,7.4576,16.0126,6.8271,16.1271,6.4218
143,46.1399,16.002,5.9436,15.2858,7.4901,16.0906,6.0545,16.099,6.2408
144,46.4493,15.6972,5.9436,15.3382,7.1689,15.6764,5.8017,15.782,6.0239
145,46.7618,15.0876,5.9436,15.24,7.6741,15.4134,5.9009,15.5134,5.9581
146,47.041,14.7828,5.9436,15.1775,7.4396,14.7994,6.3893,15.0692,6.0759
147,47.356,14.478,5.9436,14.7488,6.6277,14.3058,5.7326,14.5254,5.8656
148,47.8542,13.8684,6.2484,15.5972,7.8365,13.8024,6.7198,14.1235,6.1739
149,48.17,13.5636,6.5532,15.4119,7.6877,13.8568,6.8043,14.0085,6.4478
150,48.4792,13.5636,6.858,14.2577,7.205,13.2992,6.7623,13.5645,6.5151
151,48.8672,12.954,7.1628,14.9498,7.62,12.9513,8.0124,13.2962,7.1327
152,49.212,12.954,7.4676,14.8858,7.62,12.5591,7.0299,12.8057,6.9873
153,49.554,13.2588,7.4676,15.24,7.5839,13.2929,7.6947,13.1869,7.3639
154,49.831,13.2588,7.7724,15.371,7.62,13.546,7.9845,13.4895,7.6252
155,50.1103,13.2588,8.0772,15.0078,7.62,13.1749,7.8198,13.2967,7.6921
156,50.4594,13.5636,8.6868,15.5972,7.5208,13.3201,8.1951,13.3658,7.8828
157,50.7387,13.8684,8.6868,2.7172,10.759,13.8971,7.9501,13.7229,7.957
158,51.0503,13.8684,8.6868,16.1777,6.9344,13.596,8.7321,13.7143,8.2581
159,51.3965,14.1732,8.9916,15.0525,7.7704,14.0651,8.9057,13.9916,8.5873
160,51.8121,14.7828,9.2964,15.24,7.6741,15.0785,9.2906,14.753,8.987
161,52.1565,14.7828,9.2964,15.2311,7.62,15.1744,9.5475,15.0848,9.2411
162,52.4822,15.3924,9.2964,15.24,7.6922,15.3467,9.2063,15.2625,9.245
163,52.7989,15.6972,9.2964,11.9285,-3.5424,15.751,9.3307,15.59,9.3191
164,53.08,15.6972,9.2964,14.3506,-1.4206,15.4103,9.3208,15.4714,9.3059
165,53.3782,16.3068,9.2964,6.697,-4.6406,16.4324,9.3508,16.1053,9.4012
166,53.7108,16.6116,9.2964,14.9542,7.3043,16.4856,9.1313,16.3303,9.3117
167,53.9897,16.6116,9.2964,2.9696,-3.307,16.7668,9.011,16.5945,9.2205
168,54.275,16.6116,8.9916,16.2044,8.6424,16.6549,9.1155,16.6271,9.1853
169,54.6089,16.9164,8.9916,14.3023,6.9344,16.877,8.9071,16.769,9.0802
170,54.9421,16.9164,8.6868,0.68,-1.1219,16.93,8.6654,16.8435,8.9207
171,55.2582,16.9164,8.0772,15.1209,7.62,16.8028,8.1042,16.7542,8.5687
172,55.6179,17.2212,8.0772,15.24,7.5839,17.1975,7.4697,16.9646,8.1812
173,55.8984,17.526,8.0772,14.4899,7.3073,17.4928,8.8224,17.3635,8.448
174,56.2519,17.8308,8.382,15.9901,7.9327,17.3814,8.5238,17.3815,8.4976
175,56.6324,18.4404,8.6868,19.8211,9.8452,18.3625,9.1488,18.0733,8.8239
176,56.9817,18.7452,8.9916,17.0955,8.6584,18.3134,9.3408,18.27,9.0698
177,57.3801,19.05,9.2964,-0.3556,0.7744,19.0012,9.4323,18.7733,9.2243
178,57.7809,19.3548,9.6012,2.6636,1.1789,19.6691,10.1016,19.4084,9.5357
179,58.1303,19.3548,9.906,16.6465,8.0049,19.1595,8.8809,19.2105,9.3669
180,58.5386,19.9644,9.906,19.3032,9.5144,19.9559,9.8192,19.7296,9.6168
181,58.8347,20.2692,9.906,26.6704,13.4928,20.582,10.4194,20.3222,9.9155
182,59.1639,20.8788,9.906,0.2362,-0.4026,20.6843,11.0119,20.5978,10.2015
183,59.4775,21.1836,9.906,19.8217,9.1139,21.0583,9.5326,20.8616,10.0035
184,59.8322,21.4884,9.906,-0.3393,0.6717,21.5928,11.0724,21.3611,10.2477
185,60.124,21.7932,9.906,18.9906,8.2515,21.5471,8.7651,21.3944,9.7412
186,60.404,22.098,9.906,21.563,9.3737,22.1358,9.5383,21.8641,9.7243
187,60.7361,22.4028,9.906,19.7907,8.652,22.6033,9.4898,22.3659,9.8884
188,61.1095,23.0124,9.906,22.8881,10.0457,22.7876,10.0128,22.6424,9.9618
189,61.3906,23.3172,9.906,23.0538,10.5248,23.151,10.5626,23.0015,10.2511
190,61.7072,23.622,9.906,21.7098,8.8604,23.781,9.3429,23.4636,10.0331
191,62.0355,23.9268,9.906,24.6931,10.8702,23.6555,10.5037,23.5991,10.1867
192,62.3183,24.2316,9.906,24.2415,10.161,24.2534,10.1646,24.009,10.2175
193,62.6309,24.5364,9.906,20.9552,8.3778,24.3647,9.1576,24.247,10.1108
194,62.961,24.5364,9.6012,22.7933,8.9596,24.5472,9.3372,24.4081,9.8985
195,63.2602,24.5364,9.2964,23.2621,9.0273,24.2167,9.2152,24.2527,9.633
196,63.5963,23.9268,9.2964,21.4191,8.4219,23.8019,8.8122,23.9266,9.3649
197,63.9344,23.622,8.9916,19.9053,7.9602,23.653,8.4772,23.7134,9.1714
198,64.2851,23.3172,8.9916,19.7943,7.9568,23.4011,8.4181,23.4756,8.998
199,64.6109,23.3172,8.6868,38.7438,11.048,23.4644,8.8746,23.4627,8.8306
200,64.947,23.0124,8.6868,22.1092,8.5121,22.8499,8.6139,23.055,8.7211
201,65.2258,23.0124,8.382,-0.7804,5.9223,23.2003,8.7982,23.1587,8.6245
202,65.558,22.7076,8.382,23.6878,8.1432,22.6798,8.0806,22.817,8.3589
203,65.8461,22.7076,8.0772,18.0565,7.62,22.6612,7.6914,22.6718,8.1005
204,66.1352,22.7076,7.7724,18.0565,7.62,22.6612,7.6914,22.6366,7.9593
205,66.4233,22.7076,7.4676,12.4241,7.62,22.6465,7.302,22.5929,7.754
206,66.7024,22.7076,7.4676,20.7409,7.2321,22.5949,7.0878,22.5603,7.443
207,67.0161,22.7076,7.1628,0.7766,8.6487,22.9212,6.836,22.7411,7.2883
208,67.2952,22.7076,6.858,23.3038,7.1088,22.4947,7.1599,22.5723,7.2255
209,67.6089,22.7076,6.5532,29.9745,6.0142,22.8435,6.767,22.7098,7.0951
210,67.8954,23.0124,6.5532,22.4217,6.7079,23.043,6.6259,22.9028,6.8969
211,68.1881,23.3172,6.5532,25.0987,6.4894,23.3074,6.6934,23.1457,6.8558
212,68.4688,23.3172,6.2484,30.9791,4.3002,23.1188,5.9002,23.0384,6.5563
213,68.7501,23.622,6.2484,35.8058,2.5682,23.4901,5.4859,23.2099,6.2925
214,69.0736,23.9268,6.2484,20.2408,7.2682,24.2439,6.7081,23.9768,6.3047
215,69.3885,24.2316,6.2484,25.2863,5.9782,24.2423,6.1519,24.1273,6.2795
216,69.7172,24.2316,5.9436,22.6073,6.7359,24.341,6.4945,24.2952,6.3227
217,70.0313,24.2316,5.9436,22.3286,6.7528,24.1534,6.4938,24.2366,6.3243
218,70.3851,24.2316,5.6388,22.5146,6.3052,24.4241,5.9017,24.3851,6.0306
219,70.6756,24.5364,5.6388,23.1175,6.2411,24.5245,5.9631,24.5016,5.9335
220,71.0112,24.5364,5.9436,18.7822,7.9167,24.9208,7.4718,24.9768,6.2581
221,71.325,24.5364,5.6388,28.2198,3.7229,24.6618,4.7684,24.6269,5.7428
222,71.6059,24.5364,5.334,27.5188,4.4626,24.3535,5.2623,24.3757,5.6377
223,71.9244,24.5364,5.334,22.7933,6.2804,24.6132,5.9028,24.5884,5.66
224,72.2065,24.8412,5.334,24.5483,5.105,25.2824,4.8884,25.0303,5.2753
225,72.5016,25.146,5.334,23.8426,5.6915,24.8997,5.4288,24.9916,5.2665
226,72.8387,25.4508,5.334,23.8771,5.7003,25.1784,5.3712,25.168,5.2226
227,73.1224,25.7556,5.334,33.1232,2.8965,25.7598,4.7861,25.3818,5.323
228,73.4055,25.7556,5.334,22.1242,6.7884,25.4338,6.157,25.5886,5.4339
229,73.7266,26.0604,5.334,33.6557,2.056,26.1167,4.2644,25.6798,5.2626
230,74.0089,26.3652,5.334,27.45,4.6965,26.3332,4.9781,26.0266,5.2308
231,74.3571,26.67,5.334,31.4799,3.3646,26.6069,4.6312,26.2115,5.234
232,74.6536,26.9748,5.334,25.8572,5.5041,26.6879,5.3104,26.5454,5.2136
233,74.992,27.2796,5.334,31.6644,4.1404,27.4579,5.0462,26.9505,5.3914
234,75.3339,27.5844,5.334,32.6548,4.0373,27.931,5.0251,27.3595,5.502
235,75.6724,27.8892,5.334,30.3532,4.3691,27.9076,4.9236,27.5515,5.4124
236,76.0008,28.194,5.334,30.5966,4.3724,28.5098,4.8464,27.9633,5.331
237,76.2878,28.4988,5.334,25.7437,6.5956,28.5216,6.1474,28.4498,5.488
238,76.6291,28.8036,5.334,25.3437,6.6165,28.4236,6.0667,28.6872,5.4162
239,76.9333,29.1084,5.334,32.8143,4.1469,29.9036,4.7635,29.124,5.3674
240,77.2163,29.1084,5.334,28.9857,5.8404,29.8185,5.7002,29.5238,5.4813
241,77.5356,29.1084,5.6388,51.8888,-0.9471,29.2503,4.1483,28.9532,5.5382
242,77.8757,29.1084,5.9436,26.1427,6.5752,28.6873,6.1893,28.9598,5.6316
243,78.194,29.1084,6.2484,29.3296,5.8037,29.3267,5.8042,29.1558,5.7285
244,78.5124,28.8036,6.5532,46.9594,4.3273,28.7149,6.1699,28.8434,6.2102
245,78.8316,28.4988,6.5532,35.0535,5.3151,28.7272,6.0663,28.6988,6.3256
246,79.1789,28.194,6.5532,22.8314,7.62,28.297,7.2636,28.621,6.4901
247,79.5239,27.8892,6.858,36.4934,5.9601,27.7319,6.641,28.0859,6.6668
248,79.8364,27.5844,6.858,29.4089,6.9975,27.7373,7.0788,27.8967,6.8801
249,80.164,27.5844,7.1628,0.7268,8.2736,27.7113,6.308,27.684,6.913
250,80.5513,27.2796,7.1628,28.5993,7.0156,27.2829,7.0814,27.4534,6.9987
251,80.8312,27.2796,7.4676,1.8807,7.0156,27.4173,8.8013,27.5549,7.4869
252,81.1214,27.2796,7.7724,-4.5043,6.8201,27.2542,8.4237,27.452,7.6851
253,81.5322,27.5844,8.0772,-5.7098,6.7961,27.7092,8.4343,27.6568,7.8121
254,81.9217,27.8892,8.382,22.7369,7.62,28.1363,7.8261,27.9168,8.0066
255,82.2724,27.8892,8.382,-0.412,7.1371,28.0586,8.4963,28.032,8.0337
256,82.5516,27.8892,8.6868,27.7938,8.7735,27.6219,8.7548,27.8373,8.3593
257,82.8446,28.194,8.6868,28.919,8.824,28.34,8.7636,28.1303,8.5607
258,83.1273,28.4988,8.6868,28.4366,8.7907,28.6865,8.8187,28.4391,8.7288
259,83.4296,28.8036,8.6868,22.9434,7.62,28.3114,7.9242,28.3439,8.5758
260,83.7117,29.1084,8.6868,33.8841,9.7995,29.4824,9.2457,28.9337,8.7872
261,84.0269,29.1084,8.6868,39.0162,11.1322,28.9247,9.6328,28.928,8.8815
262,84.3104,29.1084,8.6868,32.4065,9.6768,29.594,9.2998,29.2574,8.9856
