Sample_idx,timestamp_ms,adjusted_game_time,player_id,realX,realY,linEstX,linEstY,hypEstX,hypEstY,filtEstX,filtEstY,linErr,hypErr,filtErr,linRMSE,hypRMSE,filtRMSE
151,18.12,2864.87,201939,21.5932,7.1407,22.8183,7.119,21.7302,7.183,21.8094,7.2284,1.2253,0.1433,0.2333,10.2634,0.7271,0.3989
152,18.239,2864.75,201939,21.1923,6.9337,17.2228,7.62,21.8483,7.4857,21.8638,7.2785,4.0284,0.8574,0.7549,10.2634,0.7271,0.3989
153,18.359,2864.63,201939,20.7589,6.7141,5.278,9.2997,20.8357,5.9336,21.0495,6.8768,15.6954,0.7843,0.3331,10.2634,0.7271,0.3989
154,18.48,2864.51,201939,20.311,6.4973,23.9187,5.1446,20.3576,6.0292,20.5218,6.5271,3.853,0.4704,0.2129,10.2634,0.7271,0.3989
155,18.599,2864.39,201939,19.8569,6.296,15.9058,7.62,19.9026,7.0089,20.2365,6.4632,4.167,0.7144,0.4148,10.2634,0.7271,0.3989
156,18.719,2864.26,201939,19.3729,6.0727,28.3203,3.9069,19.7243,6.1186,19.8562,6.3474,9.2058,0.3544,0.5558,10.2634,0.7271,0.3989
157,18.84,2864.14,201939,18.8926,5.9072,16.1582,7.2032,19.0959,6.3619,19.4194,6.1517,3.026,0.4981,0.5808,10.2634,0.7271,0.3989
158,18.959,2864.02,201939,18.4229,5.755,19.6159,5.7811,18.777,6.0608,18.9833,6.0818,1.1933,0.4679,0.6487,10.2634,0.7271,0.3989
159,19.079,2863.9,201939,17.9653,5.6336,5.4199,11.5316,17.7086,5.9072,18.103,5.9691,13.8627,0.3752,0.3626,10.2634,0.7271,0.3989
160,19.2,2863.78,201939,17.515,5.4761,17.0342,5.8666,17.23,5.7462,17.5048,5.807,0.6194,0.3927,0.331,10.2634,0.7271,0.3989
161,19.319,2863.66,201939,17.0631,5.3347,16.4396,5.4884,16.9852,4.975,17.0987,5.4119,0.6421,0.3681,0.085,10.2634,0.7271,0.3989
162,19.439,2863.54,201939,16.6119,5.1795,10.1686,12.9244,16.4096,4.6783,16.5485,5.1115,10.0747,0.5405,0.093,10.2634,0.7271,0.3989
163,19.56,2863.42,201939,16.1638,5.0409,10.4714,11.1398,16.0081,5.9648,16.2499,5.4347,8.3427,0.9369,0.4031,10.2634,0.7271,0.3989
164,19.679,2863.3,201939,15.7522,4.9174,15.6423,6.064,16.2123,5.4332,16.2301,5.4223,1.1519,0.6912,0.6952,10.2634,0.7271,0.3989
165,19.799,2863.18,201939,15.3524,4.8358,13.6045,11.1209,15.0614,3.744,15.2851,4.661,6.5236,1.1299,0.1873,10.2634,0.7271,0.3989
166,19.92,2863.06,201939,14.981,4.7715,13.9306,9.8891,14.8919,4.1028,14.9584,4.4142,5.2243,0.6746,0.358,10.2634,0.7271,0.3989
167,20.039,2862.94,201939,14.6066,4.7332,14.3093,7.5563,14.6842,5.8157,14.9355,4.9466,2.8388,1.0853,0.3921,10.2634,0.7271,0.3989
168,20.159,2862.82,201939,14.2638,4.6777,14.3256,7.3518,13.6824,4.0682,13.986,4.4925,2.6748,0.8423,0.3339,10.2634,0.7271,0.3989
169,20.28,2862.69,201939,13.9247,4.6029,14.3469,7.5033,13.9554,4.6008,13.9497,4.5484,2.931,0.0307,0.06,10.2634,0.7271,0.3989
170,20.399,2862.58,201939,13.598,4.5327,14.3704,8.1656,13.704,3.9948,13.8059,4.2854,3.7141,0.5483,0.3231,10.2634,0.7271,0.3989
171,20.519,2862.45,201939,13.2826,4.4879,13.7299,5.233,13.5516,4.5387,13.6563,4.3683,0.8691,0.2738,0.3924,10.2634,0.7271,0.3989
172,20.64,2862.33,201939,13.011,4.4222,17.9465,14.4273,12.6004,4.3776,12.9643,4.2803,11.1563,0.413,0.1493,10.2634,0.7271,0.3989
173,20.759,2862.21,201939,12.7621,4.3699,13.5757,6.0605,12.4528,3.7693,12.5605,4.006,1.8762,0.6756,0.416,10.2634,0.7271,0.3989
174,20.879,2862.09,201939,12.5341,4.3567,16.3947,11.5099,12.5406,4.2669,12.5953,4.1347,8.1285,0.09,0.2303,10.2634,0.7271,0.3989
175,21.0,2861.97,201939,12.3562,4.3178,12.7738,4.7026,12.6099,4.3946,12.6284,4.2449,0.5678,0.265,0.2818,10.2634,0.7271,0.3989
176,21.119,2861.85,201939,12.2173,4.258,16.6957,10.6848,12.2101,4.9157,12.4306,4.5219,7.8332,0.6577,0.3393,10.2634,0.7271,0.3989
177,21.239,2861.73,201939,12.1202,4.2244,13.2252,5.3509,12.3961,3.6614,12.3229,4.1463,1.578,0.627,0.2172,10.2634,0.7271,0.3989
178,21.36,2861.61,201939,12.0605,4.2265,13.7404,6.6367,12.3366,4.2244,12.325,4.1595,2.9379,0.2761,0.2729,10.2634,0.7271,0.3989
179,21.479,2861.49,201939,12.0218,4.2169,11.9555,4.5552,12.1062,4.7535,12.2358,4.3941,0.3447,0.5432,0.2779,10.2634,0.7271,0.3989
180,21.599,2861.37,201939,11.969,4.2313,13.2773,6.2833,11.9421,4.4757,12.0388,4.3822,2.4336,0.2459,0.1663,10.2634,0.7271,0.3989
181,21.719,2861.25,201939,11.9457,4.3177,7.3289,-4.2527,12.3277,4.1877,12.2253,4.3436,9.7349,0.4035,0.2808,10.2634,0.7271,0.3989
182,21.839,2861.13,201939,11.9138,4.3838,13.5751,6.4813,12.278,4.4416,12.26,4.3717,2.6757,0.3687,0.3464,10.2634,0.7271,0.3989
183,21.959,2861.01,201939,11.8668,4.4437,12.2607,5.1132,11.83,4.5735,11.9894,4.4141,0.7767,0.1349,0.1261,10.2634,0.7271,0.3989
184,22.079,2860.89,201939,11.8354,4.5245,20.5799,15.3114,11.9364,4.7305,11.9971,4.5767,13.8861,0.2294,0.1699,10.2634,0.7271,0.3989
185,22.199,2860.76,201939,11.8243,4.6332,13.6704,7.0896,11.5913,4.8576,11.7444,4.6111,3.0727,0.3235,0.0829,10.2634,0.7271,0.3989
186,22.32,2860.64,201939,11.7872,4.7084,5.2157,-4.0073,12.159,4.8355,12.0497,4.7666,10.9155,0.3929,0.2689,10.2634,0.7271,0.3989
187,22.44,2860.52,201939,11.7027,4.8483,11.9629,4.9403,11.6626,4.5875,11.7727,4.6488,0.2759,0.2638,0.2114,10.2634,0.7271,0.3989
188,22.56,2860.4,201939,11.6592,4.9672,21.5204,13.3959,11.4319,5.3714,11.6248,4.9752,12.9726,0.4637,0.0353,10.2634,0.7271,0.3989
189,22.68,2860.28,201939,11.5968,5.0819,12.7456,6.2055,11.5422,5.029,11.5728,4.973,1.6069,0.0761,0.1115,10.2634,0.7271,0.3989
190,22.8,2860.16,201939,11.5371,5.1909,2.801,-2.9798,11.9865,5.4694,11.8993,5.2488,11.9616,0.5287,0.3668,10.2634,0.7271,0.3989
191,22.92,2860.04,201939,11.526,5.2797,12.0872,5.9403,11.0367,5.0697,11.3067,5.0702,0.8668,0.5325,0.3033,10.2634,0.7271,0.3989
192,23.04,2859.92,201939,11.5918,5.339,12.5386,5.2861,11.9973,4.5594,11.7187,4.9108,0.9483,0.8787,0.4466,10.2634,0.7271,0.3989
193,23.16,2859.8,201939,11.6502,5.4274,12.7267,5.7635,11.9933,4.8772,11.8973,4.9136,1.1278,0.6484,0.5701,10.2634,0.7271,0.3989
194,23.28,2859.68,201939,11.7431,5.5299,1.905,-2.3161,11.652,5.4829,11.7937,5.1627,12.5836,0.1025,0.3707,10.2634,0.7271,0.3989
195,23.4,2859.56,201939,11.849,5.6437,12.327,6.4884,11.581,6.0302,11.738,5.5241,0.9706,0.4704,0.1632,10.2634,0.7271,0.3989
196,23.52,2859.44,201939,11.9388,5.7733,13.3381,6.9481,12.6989,6.4923,12.4634,6.0338,1.8271,1.0463,0.5857,10.2634,0.7271,0.3989
197,23.64,2859.32,201939,12.0258,5.8954,12.908,6.3363,11.4318,4.8422,11.6628,5.3819,0.9862,1.2092,0.6288,10.2634,0.7271,0.3989
198,23.76,2859.19,201939,12.094,6.0002,4.1742,-3.7005,12.6522,5.7559,12.3576,5.6487,12.5231,0.6093,0.4393,10.2634,0.7271,0.3989
199,23.88,2859.07,201939,12.1543,6.0739,13.9964,7.5316,12.0701,6.3507,12.2349,5.8957,2.3491,0.2893,0.1956,10.2634,0.7271,0.3989
200,24.0,2858.95,201939,12.2185,6.1358,13.6672,7.0542,12.2037,5.6056,12.1857,5.7417,1.7153,0.5304,0.3955,10.2634,0.7271,0.3989
201,24.12,2858.83,201939,12.2871,6.1854,-0.4101,0.8725,11.6348,6.4025,11.8862,6.0008,13.7639,0.6875,0.4414,10.2634,0.7271,0.3989
202,24.24,2858.71,201939,12.356,6.2285,15.8304,9.6622,12.5411,5.2182,12.2577,5.7564,4.8849,1.0271,0.4822,10.2634,0.7271,0.3989
203,24.36,2858.59,201939,12.429,6.2691,14.033,7.4471,12.3064,5.8221,12.2952,5.7505,1.9901,0.4635,0.5356,10.2634,0.7271,0.3989
204,24.48,2858.47,201939,12.5076,6.3313,13.7049,7.178,12.588,6.2971,12.5398,6.0056,1.4664,0.0874,0.3272,10.2634,0.7271,0.3989
205,24.6,2858.35,201939,12.586,6.4003,11.758,6.0287,12.0297,6.2031,12.2207,6.0474,0.9075,0.5903,0.5079,10.2634,0.7271,0.3989
206,24.72,2858.23,201939,12.6593,6.4793,14.7018,7.7172,12.5272,7.0771,12.5194,6.5577,2.3884,0.6122,0.1603,10.2634,0.7271,0.3989
207,24.84,2858.11,201939,12.7355,6.5664,15.2661,8.398,12.5365,6.1523,12.4959,6.4076,3.1239,0.4595,0.2875,10.2634,0.7271,0.3989
208,24.96,2857.99,201939,12.8033,6.6563,14.4667,7.7438,13.1977,6.4296,12.9726,6.5263,1.9873,0.4549,0.2135,10.2634,0.7271,0.3989
209,25.08,2857.87,201939,12.8604,6.742,13.9494,7.3106,12.5353,5.8976,12.6235,6.1916,1.2285,0.9048,0.5992,10.2634,0.7271,0.3989
210,25.2,2857.75,201939,12.8988,6.8252,13.7613,7.3194,12.8633,6.7998,12.8381,6.4755,0.9941,0.0436,0.3549,10.2634,0.7271,0.3989
211,25.32,2857.63,201939,12.9103,6.9076,14.4635,7.62,12.8076,7.2711,12.8919,6.8519,1.7088,0.3778,0.0586,10.2634,0.7271,0.3989
212,25.44,2857.51,201939,12.8918,6.997,2.0962,-2.5088,12.8136,6.3763,12.7974,6.6399,14.3842,0.6256,0.3694,10.2634,0.7271,0.3989
213,25.56,2857.38,201939,12.8576,7.0971,14.4667,7.6789,13.1453,6.967,13.0587,6.84,1.711,0.3157,0.3264,10.2634,0.7271,0.3989
214,25.68,2857.26,201939,12.8068,7.2027,14.451,7.62,12.8612,7.3887,12.9779,7.0819,1.6963,0.1938,0.2095,10.2634,0.7271,0.3989
215,25.8,2857.14,201939,12.7441,7.3057,14.6642,7.7202,12.9179,7.1946,12.9478,7.1361,1.9643,0.2063,0.2651,10.2634,0.7271,0.3989
216,25.92,2857.02,201939,12.6786,7.4021,14.1808,7.6801,13.0263,8.8938,13.1493,7.9646,1.5277,1.5316,0.7335,10.2634,0.7271,0.3989
217,26.04,2856.9,201939,12.6087,7.4882,14.5889,7.7084,13.0868,7.1946,13.039,7.6281,1.9924,0.5611,0.4525,10.2634,0.7271,0.3989
218,26.16,2856.78,201939,12.526,7.5627,-0.5996,1.4353,12.8059,6.9989,12.8284,7.3303,14.4854,0.6295,0.3814,10.2634,0.7271,0.3989
219,26.28,2856.66,201939,12.4394,7.6255,14.1704,7.62,12.6837,8.0039,12.7916,7.636,1.731,0.4505,0.3523,10.2634,0.7271,0.3989
220,26.4,2856.54,201939,12.3495,7.6807,13.7989,7.5051,12.0665,6.9342,12.2541,7.2357,1.46,0.7983,0.4551,10.2634,0.7271,0.3989
221,26.519,2856.42,201939,12.255,7.7306,14.0957,7.6947,12.7942,8.5063,12.7146,7.8822,1.8411,0.9447,0.484,10.2634,0.7271,0.3989
222,26.64,2856.3,201939,12.1577,7.7782,14.1375,7.62,12.5133,8.0001,12.5884,7.9379,1.9861,0.4192,0.4594,10.2634,0.7271,0.3989
223,26.76,2856.18,201939,12.0571,7.8223,14.3731,7.6986,12.4231,7.6843,12.483,7.7507,2.3193,0.3912,0.4319,10.2634,0.7271,0.3989
224,26.879,2856.06,201939,11.9525,7.8691,14.2169,7.677,11.7637,7.3664,11.9864,7.4737,2.2726,0.537,0.3968,10.2634,0.7271,0.3989
225,27.0,2855.94,201939,11.8527,7.9183,14.0403,7.62,12.0577,7.806,12.0608,7.6439,2.2079,0.2338,0.3443,10.2634,0.7271,0.3989
226,27.12,2855.82,201939,11.7543,7.9642,14.869,7.5061,11.7289,8.2879,11.9232,7.856,3.1482,0.3247,0.2006,10.2634,0.7271,0.3989
227,27.24,2855.69,201939,11.6624,7.9969,14.3935,7.5748,12.4668,7.5714,12.2437,7.8216,2.7635,0.9101,0.6071,10.2634,0.7271,0.3989
228,27.36,2855.57,201939,11.5847,8.0194,14.5764,7.6996,11.1047,7.8085,11.5217,7.649,3.0087,0.5242,0.3758,10.2634,0.7271,0.3989
229,27.48,2855.45,201939,11.5181,8.0264,0.9364,8.9656,11.2463,7.923,11.3707,7.7447,10.6233,0.2908,0.318,10.2634,0.7271,0.3989
230,27.6,2855.33,201939,11.4648,8.0239,13.3381,7.7732,11.0761,8.4414,11.2352,8.0868,1.89,0.5705,0.2381,10.2634,0.7271,0.3989
231,27.72,2855.21,201939,11.4367,8.0219,15.125,7.4785,11.5097,8.1697,11.4361,8.1059,3.7281,0.1648,0.084,10.2634,0.7271,0.3989
232,27.84,2855.09,201939,11.438,8.0313,12.8067,8.0444,11.2932,8.5802,11.3823,8.3317,1.3688,0.5676,0.3056,10.2634,0.7271,0.3989
233,27.96,2854.97,201939,11.4699,8.0527,12.9211,8.2831,11.8023,8.9035,11.6997,8.6472,1.4694,0.9134,0.6373,10.2634,0.7271,0.3989
234,28.08,2854.85,201939,11.518,8.0855,14.7645,7.62,11.1752,8.3489,11.383,8.3492,3.2797,0.4323,0.2962,10.2634,0.7271,0.3989
235,28.2,2854.73,201939,11.5892,8.1272,14.2012,7.5591,11.7822,7.8586,11.5834,8.2132,2.6731,0.3307,0.0862,10.2634,0.7271,0.3989
236,28.32,2854.61,201939,11.6749,8.1802,14.6106,7.62,11.9919,7.7396,11.8123,8.0203,2.9887,0.5428,0.2108,10.2634,0.7271,0.3989
237,28.44,2854.49,201939,11.7722,8.2425,-0.0,7.62,11.7726,7.62,11.7492,7.8347,11.7886,0.6225,0.4084,10.2634,0.7271,0.3989
238,28.56,2854.37,201939,11.8799,8.3134,13.9588,7.62,11.8348,8.5166,11.8489,8.2292,2.1915,0.2081,0.0897,10.2634,0.7271,0.3989
239,28.68,2854.25,201939,12.0092,8.3936,13.5648,7.9049,11.9291,8.7801,11.94,8.5217,1.6306,0.3947,0.1456,10.2634,0.7271,0.3989
240,28.799,2854.13,201939,12.1457,8.4793,14.3256,7.5876,12.5185,7.6922,12.2363,8.2316,2.3552,0.8709,0.2638,10.2634,0.7271,0.3989
241,28.92,2854.01,201939,12.3043,8.5734,13.7613,7.8793,12.5015,8.618,12.4375,8.4459,1.6139,0.2022,0.1844,10.2634,0.7271,0.3989
242,29.04,2853.88,201939,12.4912,8.6657,14.8899,7.3607,12.366,8.4745,12.4071,8.4207,2.7307,0.2285,0.259,10.2634,0.7271,0.3989
243,29.159,2853.76,201939,12.7037,8.7551,13.3945,8.6514,12.6542,9.562,12.6634,8.9601,0.6985,0.8084,0.2089,10.2634,0.7271,0.3989
244,29.28,2853.64,201939,12.9408,8.8445,7.437,11.8675,12.7791,8.5538,12.7057,8.7846,6.2794,0.3327,0.2426,10.2634,0.7271,0.3989
245,29.4,2853.52,201939,13.2058,8.9378,15.4667,5.7635,12.981,9.6227,12.9687,9.1553,3.8972,0.7208,0.3217,10.2634,0.7271,0.3989
246,29.519,2853.4,201939,13.4919,9.0125,14.5725,7.1559,12.9564,9.652,13.0384,9.3258,2.1482,0.8341,0.5512,10.2634,0.7271,0.3989
247,29.64,2853.28,201939,13.781,9.0857,14.208,7.9029,13.6992,9.2917,13.4557,9.383,1.2575,0.2216,0.4407,10.2634,0.7271,0.3989
248,29.76,2853.16,201939,14.0681,9.1445,14.3465,7.6043,14.6845,9.5219,14.2423,9.5835,1.5652,0.7228,0.4723,10.2634,0.7271,0.3989
249,29.879,2853.04,201939,14.3526,9.1823,14.3319,7.62,14.3879,9.0006,14.2814,9.3544,1.5624,0.1851,0.1862,10.2634,0.7271,0.3989
250,30.0,2852.92,201939,14.6217,9.1863,11.4874,-3.0552,14.4965,8.2605,14.3321,8.9038,12.6363,0.9342,0.4046,10.2634,0.7271,0.3989
251,30.12,2852.8,201939,14.8927,9.1499,15.2912,8.9461,15.5943,9.3605,15.1917,9.2029,0.4476,0.7325,0.3036,10.2634,0.7271,0.3989
252,30.239,2852.68,201939,15.1742,9.0644,13.6014,6.4707,15.4837,9.4783,15.3988,9.3334,3.0333,0.5168,0.3505,10.2634,0.7271,0.3989
253,30.36,2852.56,201939,15.4457,8.9406,14.7864,8.0797,15.4128,8.6994,15.3589,9.0708,1.0843,0.2434,0.1565,10.2634,0.7271,0.3989
254,30.48,2852.44,201939,15.7163,8.7622,14.0037,7.4334,16.0444,8.965,15.795,9.0591,2.1676,0.3858,0.3072,10.2634,0.7271,0.3989
255,30.599,2852.32,201939,15.9865,8.534,15.774,8.4333,16.2745,8.7101,16.083,8.9528,0.2352,0.3376,0.4298,10.2634,0.7271,0.3989
256,30.719,2852.2,201939,16.2287,8.2883,-0.8527,2.4947,16.2071,8.2808,16.1123,8.6756,18.0372,0.0228,0.4044,10.2634,0.7271,0.3989
257,30.84,2852.07,201939,16.4489,8.0272,-0.8641,5.0561,16.201,7.9503,16.1142,8.3744,17.5661,0.2596,0.4823,10.2634,0.7271,0.3989
258,30.959,2851.95,201939,16.6726,7.7398,14.6652,7.7104,16.2098,8.2363,16.1676,8.3535,2.0076,0.6788,0.7948,10.2634,0.7271,0.3989
259,31.079,2851.83,201939,16.8964,7.4521,13.9964,7.62,16.7648,7.3776,16.485,8.0053,2.9048,0.1512,0.6894,10.2634,0.7271,0.3989
260,31.2,2851.71,201939,17.1135,7.183,14.45,7.5591,16.8885,7.5568,16.7127,7.8936,2.69,0.4363,0.8159,10.2634,0.7271,0.3989
261,31.319,2851.59,201939,17.3325,6.9076,12.4493,8.0915,17.6723,6.4257,17.2242,7.4106,5.0247,0.5897,0.5145,10.2634,0.7271,0.3989
262,31.439,2851.47,201939,17.55,6.6226,13.8218,7.5114,17.8065,6.1474,17.4849,7.1089,3.8327,0.54,0.4906,10.2634,0.7271,0.3989
263,31.56,2851.35,201939,17.7597,6.3499,15.1463,7.4821,17.7217,6.8422,17.6542,6.9311,2.8481,0.4938,0.5907,10.2634,0.7271,0.3989
264,31.679,2851.23,201939,17.9614,6.0872,4.0146,13.1896,18.1189,5.2735,17.8059,6.3647,15.6512,0.8288,0.3181,10.2634,0.7271,0.3989
265,31.799,2851.11,201939,18.1732,5.8382,16.4982,6.2939,17.7675,5.5611,17.7376,5.9913,1.7359,0.4913,0.4617,10.2634,0.7271,0.3989
266,31.92,2850.99,201939,18.3804,5.6841,16.6433,6.6383,18.9082,5.6585,18.5413,5.8371,1.9819,0.5285,0.222,10.2634,0.7271,0.3989
267,32.04,2850.87,201939,18.5339,5.5375,16.4914,6.9254,19.087,6.012,18.9723,5.8272,2.4694,0.7287,0.5255,10.2634,0.7271,0.3989
268,32.159,2850.75,201939,18.6508,5.4042,20.0078,3.8008,18.9703,4.4595,18.8594,5.2854,2.1005,0.9973,0.2401,10.2634,0.7271,0.3989
269,32.28,2850.63,201939,18.7613,5.274,15.8409,7.0424,18.5804,5.8422,18.8106,5.3237,3.4141,0.5963,0.07,10.2634,0.7271,0.3989
270,32.4,2850.51,201939,18.8662,5.1316,16.8932,6.235,18.3754,5.4694,18.5596,5.299,2.2606,0.5958,0.3493,10.2634,0.7271,0.3989
271,32.519,2850.39,201939,18.9687,4.9178,17.3352,6.1613,18.9846,5.3835,18.8824,5.2974,2.0529,0.466,0.3893,10.2634,0.7271,0.3989
272,32.638,2850.27,201939,19.0649,4.7449,21.2749,3.0385,18.8733,4.5444,18.7967,5.0353,2.7921,0.2773,0.3953,10.2634,0.7271,0.3989
273,32.759,2850.14,201939,19.1889,4.5823,20.1373,3.3871,19.246,3.9972,19.004,4.668,1.5258,0.5879,0.2038,10.2634,0.7271,0.3989
274,32.878,2850.02,201939,19.2724,4.4268,20.8856,3.5179,19.3204,4.4445,19.1742,4.6402,1.8516,0.0512,0.2349,10.2634,0.7271,0.3989
275,32.998,2849.9,201939,19.3517,4.2842,20.8856,3.5179,19.3204,4.4445,19.2332,4.613,1.7147,0.1634,0.3495,10.2634,0.7271,0.3989
276,33.119,2849.78,201939,19.4319,4.1607,18.05,4.5965,19.2566,3.6855,19.2365,4.155,1.449,0.5065,0.1955,10.2634,0.7271,0.3989
277,33.238,2849.66,201939,19.5426,4.0691,25.4779,-0.1696,19.5928,3.7578,19.3732,4.1393,7.2934,0.3153,0.1834,10.2634,0.7271,0.3989
278,33.358,2849.54,201939,19.6401,3.9679,18.2052,4.8853,19.3388,4.1332,19.3923,4.0691,1.7031,0.3436,0.2677,10.2634,0.7271,0.3989
279,33.479,2849.42,201939,19.7477,3.8758,18.0266,4.9927,19.4258,4.0554,19.4743,3.9752,2.0517,0.3686,0.2909,10.2634,0.7271,0.3989
280,33.598,2849.3,201939,19.8246,3.7943,17.4786,5.8985,19.7624,4.6449,19.8275,4.0981,3.1514,0.8528,0.3038,10.2634,0.7271,0.3989
281,33.718,2849.18,201939,19.8575,3.7311,20.8433,2.1093,19.5381,3.1397,19.5303,3.7465,1.8979,0.6721,0.3276,10.2634,0.7271,0.3989
282,33.839,2849.06,201939,19.8632,3.6661,20.6897,3.3765,19.8706,3.8905,19.7435,3.863,0.8757,0.2245,0.2304,10.2634,0.7271,0.3989
283,33.958,2848.94,201939,19.838,3.6557,26.317,-2.8003,19.9248,2.475,19.6445,3.4993,9.1464,1.1839,0.2488,10.2634,0.7271,0.3989
284,34.078,2848.82,201939,19.7979,3.6905,19.8759,3.2544,19.6175,3.444,19.6138,3.488,0.443,0.3055,0.2736,10.2634,0.7271,0.3989
285,34.199,2848.7,201939,19.7515,3.7617,18.5285,4.3511,19.3446,3.7592,19.486,3.5318,1.3577,0.4069,0.3512,10.2634,0.7271,0.3989
286,34.318,2848.58,201939,19.7163,3.8738,59.4195,-31.3675,19.8215,2.3292,19.4462,3.3523,53.0876,1.5482,0.5873,10.2634,0.7271,0.3989
287,34.438,2848.46,201939,19.68,4.0183,16.6219,6.4163,19.4054,4.8567,19.7028,3.7169,3.8862,0.8822,0.3023,10.2634,0.7271,0.3989
288,34.559,2848.33,201939,19.6288,4.1959,16.4982,6.1878,18.9819,4.5622,19.4375,3.7907,3.7106,0.7434,0.4481,10.2634,0.7271,0.3989
289,34.678,2848.21,201939,19.5396,4.3927,22.9427,2.5199,19.399,4.5196,19.4182,4.1675,3.8844,0.1894,0.2559,10.2634,0.7271,0.3989
290,34.798,2848.09,201939,19.4662,4.6587,22.1976,1.6378,19.3353,3.695,19.2805,4.0507,4.0726,0.9725,0.6357,10.2634,0.7271,0.3989
291,34.918,2847.97,201939,19.3936,4.9558,23.5383,2.347,19.5755,4.511,19.4605,4.3459,4.8974,0.4805,0.6136,10.2634,0.7271,0.3989
292,35.038,2847.85,201939,19.3514,5.2536,19.7972,4.2095,19.6852,4.2754,19.6017,4.336,1.1353,1.0336,0.9512,10.2634,0.7271,0.3989
293,35.158,2847.73,201939,19.3399,5.5421,18.0914,6.3257,19.59,5.8149,19.7131,4.9112,1.4741,0.3701,0.733,10.2634,0.7271,0.3989
294,35.278,2847.61,201939,19.3754,5.8397,18.2616,6.2526,19.3205,5.8941,19.532,5.2728,1.1879,0.0773,0.5881,10.2634,0.7271,0.3989
295,35.398,2847.49,201939,19.4156,6.0999,11.5436,8.1398,19.6091,5.4968,19.5058,5.6681,8.132,0.6334,0.4411,10.2634,0.7271,0.3989
296,35.518,2847.37,201939,19.5041,6.3401,29.3266,2.404,19.3699,5.7695,19.3953,5.7744,10.5818,0.5862,0.5761,10.2634,0.7271,0.3989
297,35.639,2847.25,201939,19.6164,6.5654,3.0744,10.4659,19.7954,5.8315,19.6211,5.9372,16.9957,0.7554,0.6282,10.2634,0.7271,0.3989
298,35.758,2847.13,201939,19.7476,6.7694,9.3598,8.0031,19.882,6.983,19.8362,6.4816,10.4608,0.2524,0.3011,10.2634,0.7271,0.3989
299,35.878,2847.01,201939,19.8912,6.9306,6.0492,8.7693,19.8747,6.6252,19.844,6.646,13.9636,0.3059,0.2884,10.2634,0.7271,0.3989
300,35.998,2846.89,201939,20.0347,7.0612,20.0156,5.8872,19.7484,5.9658,19.7341,6.3543,1.1741,1.1322,0.7681,10.2634,0.7271,0.3989
301,36.118,2846.77,201939,20.1399,7.1354,-0.3724,6.9336,20.3825,7.9787,20.2552,7.0778,20.5133,0.8775,0.1288,10.2634,0.7271,0.3989
302,36.238,2846.65,201939,20.2118,7.1701,15.93,7.62,19.8609,7.467,20.0376,7.1631,4.3054,0.4597,0.1743,10.2634,0.7271,0.3989
303,36.358,2846.52,201939,20.2701,7.1829,11.1185,7.9029,19.7677,6.7035,19.8032,7.0758,9.1799,0.6944,0.4791,10.2634,0.7271,0.3989
304,36.478,2846.4,201939,20.3268,7.1977,16.1881,7.62,20.3154,7.397,20.1777,7.1644,4.1602,0.1996,0.1528,10.2634,0.7271,0.3989
305,36.598,2846.28,201939,20.3697,7.2042,15.176,7.4741,19.9195,7.5631,20.0171,7.4626,5.2007,0.5758,0.4371,10.2634,0.7271,0.3989
306,36.718,2846.16,201939,20.4069,7.2249,18.9267,6.9226,20.4696,6.6804,20.2702,7.1201,1.5107,0.5481,0.1723,10.2634,0.7271,0.3989
307,36.839,2846.04,201939,20.4557,7.2739,16.5293,7.62,20.8308,7.5483,20.6632,7.3136,3.9416,0.4647,0.2113,10.2634,0.7271,0.3989
308,36.958,2845.92,201939,20.4991,7.3095,6.0492,8.7693,19.8747,6.6252,20.079,7.0745,14.5235,0.9264,0.4814,10.2634,0.7271,0.3989
309,37.078,2845.8,201939,20.5459,7.3372,0.9838,8.8958,20.165,6.9035,20.1117,7.0578,19.6241,0.5772,0.5164,10.2634,0.7271,0.3989
310,37.199,2845.68,201939,20.5989,7.3639,12.1217,7.62,20.7873,7.3288,20.5523,7.2798,8.4811,0.1917,0.0962,10.2634,0.7271,0.3989
311,37.318,2845.56,201939,20.6384,7.3589,14.3256,7.511,20.6791,7.4016,20.6263,7.4335,6.3146,0.059,0.0756,10.2634,0.7271,0.3989
312,37.438,2845.44,201939,20.7035,7.3497,11.6969,7.62,21.5887,8.8041,21.3579,7.8369,9.0107,1.7026,0.8159,10.2634,0.7271,0.3989
313,37.56,2845.32,201939,20.7816,7.3391,13.0549,7.4481,20.2041,6.2554,20.4518,7.4261,7.7275,1.228,0.3411,10.2634,0.7271,0.3989
314,37.679,2845.2,201939,20.8768,7.3172,0.0,7.62,20.5463,7.62,20.5254,7.5159,20.879,0.4483,0.4037,10.2634,0.7271,0.3989
315,37.799,2845.08,201939,20.981,7.2763,14.3256,7.9648,21.2014,8.2788,21.0682,7.6172,6.6909,1.0265,0.3519,10.2634,0.7271,0.3989
316,37.919,2844.95,201939,21.1043,7.2428,12.012,7.62,20.8606,6.1433,20.782,7.2884,9.1002,1.1262,0.3255,10.2634,0.7271,0.3989
317,38.039,2844.83,201939,21.1845,7.1796,8.408,8.794,21.427,4.979,20.9357,6.7688,12.8781,2.2139,0.4803,10.2634,0.7271,0.3989
