Sample_idx,timestamp_ms,adjusted_game_time,player_id,realX,realY,linEstX,linEstY,hypEstX,hypEstY,filtEstX,filtEstY,linErr,hypErr,filtErr,linRMSE,hypRMSE,filtRMSE
54,6.48,2876.57,201939,21.8708,6.8681,21.9483,6.6999,21.8116,6.7294,21.7544,7.107,0.1852,0.1508,0.2657,0.2175,0.1255,0.2801
55,6.6,2876.45,201939,21.7276,6.2596,21.6994,6.2555,21.6463,6.2059,21.6383,6.6019,0.0285,0.0974,0.3537,0.2175,0.1255,0.2801
56,6.72,2876.33,201939,21.4611,5.4979,21.5252,5.3756,21.5511,5.4656,21.5035,6.0207,0.1381,0.0957,0.5245,0.2175,0.1255,0.2801
57,6.84,2876.21,201939,21.3584,5.0218,21.2954,4.9406,21.2781,5.0248,21.2839,5.5082,0.1027,0.0803,0.4921,0.2175,0.1255,0.2801
58,6.96,2876.09,201939,21.284,4.9342,21.2262,4.9601,21.2918,5.0052,21.2506,5.2567,0.0633,0.0714,0.3243,0.2175,0.1255,0.2801
59,7.08,2875.97,201939,21.22,5.0409,21.2262,4.9601,21.2918,5.0052,21.2546,5.1401,0.0811,0.0802,0.1051,0.2175,0.1255,0.2801
60,7.2,2875.85,201939,21.1865,5.1132,21.1761,5.3871,21.1986,5.2464,21.2472,5.1482,0.2741,0.1337,0.0701,0.2175,0.1255,0.2801
61,7.32,2875.73,201939,21.2134,5.1756,21.1761,5.3871,21.1986,5.2464,21.2442,5.1525,0.2148,0.0723,0.0385,0.2175,0.1255,0.2801
62,7.44,2875.61,201939,21.1951,5.1536,21.1761,5.3871,21.1986,5.2464,21.2429,5.1547,0.2343,0.0928,0.0478,0.2175,0.1255,0.2801
63,7.56,2875.49,201939,21.1009,4.9525,20.9952,4.965,21.0114,4.9269,21.0871,5.0088,0.1065,0.0931,0.058,0.2175,0.1255,0.2801
64,7.68,2875.37,201939,21.0559,4.5773,20.9841,4.5345,21.0216,4.566,21.012,4.782,0.0835,0.0361,0.2094,0.2175,0.1255,0.2801
65,7.8,2875.25,201939,21.1008,4.3296,21.1397,4.4854,21.1199,4.4194,21.0676,4.578,0.1605,0.0918,0.2506,0.2175,0.1255,0.2801
66,7.92,2875.13,201939,21.1913,4.2078,21.2714,4.0396,21.208,4.1916,21.1049,4.4369,0.1863,0.0233,0.2448,0.2175,0.1255,0.2801
67,8.04,2875.01,201939,21.191,4.0754,21.2252,4.0234,21.2085,4.0102,21.1509,4.2201,0.0623,0.0675,0.1502,0.2175,0.1255,0.2801
68,8.16,2874.88,201939,21.145,3.9413,21.1673,4.0456,21.2195,3.9944,21.19,4.0899,0.1066,0.0915,0.1552,0.2175,0.1255,0.2801
69,8.28,2874.76,201939,21.0065,3.9652,21.2225,3.569,21.0417,3.7753,21.0224,3.9853,0.4513,0.1932,0.0256,0.2175,0.1255,0.2801
70,8.4,2874.64,201939,20.8303,4.0054,20.6916,4.1378,20.8487,4.0517,20.9374,3.9797,0.1917,0.0498,0.1101,0.2175,0.1255,0.2801
71,8.52,2874.52,201939,20.5995,4.1206,20.599,4.1108,20.5835,4.0653,20.715,3.9845,0.0098,0.0576,0.1785,0.2175,0.1255,0.2801
72,8.64,2874.4,201939,20.4119,4.3081,20.3111,4.6006,20.4022,4.436,20.5674,4.1468,0.3094,0.1283,0.2241,0.2175,0.1255,0.2801
73,8.76,2874.28,201939,20.284,4.5837,20.3056,4.5848,20.2159,4.5764,20.3574,4.3426,0.0217,0.0685,0.252,0.2175,0.1255,0.2801
74,8.88,2874.16,201939,20.1763,4.9241,20.2054,4.6159,20.1037,4.7409,20.1963,4.5786,0.3096,0.197,0.3461,0.2175,0.1255,0.2801
75,9.0,2874.04,201939,20.1119,5.3274,20.025,5.0894,20.0094,5.2148,20.0999,4.9477,0.2534,0.1522,0.3799,0.2175,0.1255,0.2801
76,9.12,2873.92,201939,20.0493,5.7101,20.014,5.9356,20.1234,5.8047,20.1915,5.3738,0.2282,0.1202,0.3651,0.2175,0.1255,0.2801
77,9.24,2873.8,201939,20.1054,6.1449,20.0883,5.9307,20.0943,6.0031,20.1608,5.7338,0.2149,0.1423,0.4148,0.2175,0.1255,0.2801
78,9.36,2873.68,201939,20.2146,6.5408,20.1855,6.7706,20.2073,6.6919,20.2549,6.2261,0.2316,0.1513,0.3173,0.2175,0.1255,0.2801
79,9.48,2873.56,201939,20.2787,6.921,20.2927,6.7667,20.2658,6.8326,20.291,6.5752,0.1549,0.0894,0.346,0.2175,0.1255,0.2801
80,9.6,2873.44,201939,20.3367,7.3532,20.3847,7.1915,20.3411,7.2954,20.3575,7.0035,0.1687,0.058,0.3503,0.2175,0.1255,0.2801
81,9.72,2873.32,201939,20.4558,7.7928,20.4022,7.62,20.4372,7.729,20.4454,7.438,0.1809,0.0664,0.3549,0.2175,0.1255,0.2801
82,9.84,2873.2,201939,20.5539,8.164,20.5391,8.0477,20.639,8.1064,20.6063,7.8375,0.1173,0.1027,0.3307,0.2175,0.1255,0.2801
83,9.96,2873.07,201939,20.6799,8.4868,20.6365,8.4798,20.7436,8.4811,20.7317,8.1944,0.0439,0.0639,0.2969,0.2175,0.1255,0.2801
84,10.08,2872.95,201939,20.9177,8.8417,21.0459,8.946,21.0069,8.8958,20.9482,8.5676,0.1653,0.1043,0.2758,0.2175,0.1255,0.2801
85,10.2,2872.83,201939,21.1715,9.1635,21.2946,9.4113,21.2247,9.2291,21.1629,8.8766,0.2767,0.0845,0.2871,0.2175,0.1255,0.2801
86,10.32,2872.71,201939,21.4761,9.4098,21.5083,9.4224,21.4803,9.3463,21.3896,9.1182,0.0345,0.0637,0.3042,0.2175,0.1255,0.2801
87,10.44,2872.59,201939,21.7777,9.6363,21.8354,9.456,21.7087,9.5029,21.6096,9.3557,0.1893,0.1502,0.3271,0.2175,0.1255,0.2801
88,10.56,2872.47,201939,22.0786,9.8964,21.9949,9.9067,22.1107,9.9752,21.9559,9.7283,0.0843,0.0851,0.2081,0.2175,0.1255,0.2801
89,10.68,2872.35,201939,22.3619,10.0983,22.2674,9.936,22.3667,10.0326,22.2377,9.9399,0.1878,0.0659,0.2013,0.2175,0.1255,0.2801
90,10.8,2872.23,201939,22.6816,10.2454,22.5882,10.4456,22.6153,10.3964,22.4913,10.1782,0.2209,0.1649,0.2018,0.2175,0.1255,0.2801
91,10.92,2872.11,201939,22.9782,10.4468,22.8785,10.4835,22.8757,10.4556,22.7497,10.3339,0.1062,0.1028,0.2549,0.2175,0.1255,0.2801
92,11.04,2871.99,201939,23.2729,10.6704,23.1689,10.5212,23.1361,10.5123,23.0156,10.4512,0.1819,0.2091,0.338,0.2175,0.1255,0.2801
93,11.16,2871.87,201939,23.5291,10.8847,23.7165,11.0794,23.6869,11.0272,23.4409,10.7566,0.2702,0.2126,0.1555,0.2175,0.1255,0.2801
94,11.279,2871.75,201939,23.7514,11.0585,23.7401,11.0808,23.7498,11.0732,23.6477,10.933,0.025,0.0148,0.1628,0.2175,0.1255,0.2801
95,11.4,2871.63,201939,23.9147,11.1696,24.0209,11.1253,23.9569,11.0875,23.8394,11.0142,0.1151,0.0923,0.1727,0.2175,0.1255,0.2801
96,11.52,2871.51,201939,23.9816,11.2347,23.7557,11.0807,23.8098,11.1172,23.8484,11.0901,0.2734,0.2082,0.1966,0.2175,0.1255,0.2801
97,11.64,2871.38,201939,23.9659,11.2668,23.7641,11.0794,23.8667,11.1592,23.9078,11.178,0.2754,0.1464,0.1061,0.2175,0.1255,0.2801
98,11.76,2871.26,201939,23.9781,11.3031,23.947,11.1321,23.8294,11.2084,23.912,11.2429,0.1738,0.1763,0.0895,0.2175,0.1255,0.2801
99,11.88,2871.14,201939,23.9729,11.322,23.947,11.1321,23.8294,11.2084,23.9105,11.2745,0.1916,0.183,0.0785,0.2175,0.1255,0.2801
100,12.0,2871.02,201939,23.9649,11.345,23.947,11.1321,23.8294,11.2084,23.9083,11.2901,0.2136,0.1924,0.0788,0.2175,0.1255,0.2801
101,12.12,2870.9,201939,23.9618,11.3493,23.947,11.1321,23.8294,11.2084,23.9068,11.2979,0.2177,0.1934,0.0753,0.2175,0.1255,0.2801
102,12.24,2870.78,201939,23.9702,11.3379,23.947,11.1321,23.8294,11.2084,23.9058,11.3018,0.2071,0.1913,0.0738,0.2175,0.1255,0.2801
103,12.36,2870.66,201939,23.9287,11.305,23.7557,11.0807,23.8098,11.1172,23.8598,11.2275,0.2833,0.2223,0.1037,0.2175,0.1255,0.2801
104,12.48,2870.54,201939,23.8873,11.272,23.7557,11.0807,23.8098,11.1172,23.8458,11.1933,0.2322,0.1732,0.089,0.2175,0.1255,0.2801
105,12.6,2870.42,201939,23.8458,11.2391,23.6139,11.0453,23.8209,11.1868,23.8325,11.2306,0.3023,0.0579,0.0158,0.2175,0.1255,0.2801
106,12.72,2870.3,201939,23.8043,11.2061,23.6139,11.0453,23.8209,11.1868,23.8255,11.2495,0.2493,0.0255,0.0483,0.2175,0.1255,0.2801
107,12.839,2870.18,201939,23.767,11.0952,24.1407,11.6547,23.9838,11.4332,23.8727,11.2524,0.6728,0.4016,0.1895,0.2175,0.1255,0.2801
108,12.96,2870.06,201939,23.7487,10.9583,23.5957,10.5628,23.6686,10.6905,23.7492,11.0093,0.4241,0.2796,0.051,0.2175,0.1255,0.2801
109,13.08,2869.94,201939,23.7499,10.7913,23.5957,10.5628,23.6686,10.6905,23.7138,10.8966,0.2757,0.1295,0.1113,0.2175,0.1255,0.2801
110,13.199,2869.82,201939,23.7965,10.6259,23.6562,10.5538,23.8437,10.6105,23.782,10.7735,0.1577,0.0496,0.1483,0.2175,0.1255,0.2801
111,13.32,2869.7,201939,23.872,10.4378,24.0179,10.6183,23.9059,10.4591,23.8266,10.5601,0.2321,0.04,0.1304,0.2175,0.1255,0.2801
112,13.44,2869.57,201939,23.9733,10.3057,23.7575,10.0747,23.9085,10.2005,23.8647,10.4171,0.3161,0.1235,0.1556,0.2175,0.1255,0.2801
113,13.559,2869.45,201939,24.0895,10.1459,24.1734,10.1336,24.0355,10.0913,23.9585,10.2482,0.0848,0.0768,0.1662,0.2175,0.1255,0.2801
114,13.68,2869.33,201939,24.2305,10.0032,24.1027,9.6127,24.1776,9.798,24.0772,10.0793,0.4109,0.2119,0.1712,0.2175,0.1255,0.2801
115,13.8,2869.21,201939,24.4122,9.8138,24.45,10.1491,24.4136,10.0193,24.2603,10.0135,0.3374,0.2055,0.2509,0.2175,0.1255,0.2801
116,13.919,2869.09,201939,24.573,9.5878,24.6033,9.6549,24.549,9.6485,24.4185,9.838,0.0736,0.0653,0.2941,0.2175,0.1255,0.2801
117,14.04,2868.97,201939,24.741,9.4051,24.7401,9.1533,24.6878,9.2756,24.5734,9.6134,0.2518,0.1399,0.2674,0.2175,0.1255,0.2801
118,14.16,2868.85,201939,24.9099,9.2486,25.2158,9.7077,24.9753,9.4141,24.7862,9.4202,0.5517,0.178,0.2115,0.2175,0.1255,0.2801
119,14.279,2868.73,201939,25.0523,9.0937,24.9393,9.1586,24.9997,9.1615,24.8925,9.2843,0.1303,0.0858,0.2487,0.2175,0.1255,0.2801
120,14.4,2868.61,201939,25.1552,8.9655,25.0902,8.6512,25.1487,8.7862,25.0262,9.0841,0.321,0.1794,0.1752,0.2175,0.1255,0.2801
121,14.52,2868.49,201939,25.3318,8.9113,25.1228,9.1615,25.3876,9.0878,25.2165,9.0548,0.326,0.1851,0.1841,0.2175,0.1255,0.2801
122,14.639,2868.37,201939,25.4851,8.818,25.2953,8.6544,25.5428,8.7105,25.3811,8.9013,0.2506,0.122,0.1332,0.2175,0.1255,0.2801
123,14.76,2868.25,201939,25.7084,8.7809,25.8961,9.2197,25.733,8.9666,25.5788,8.8633,0.4772,0.1873,0.1536,0.2175,0.1255,0.2801
124,14.88,2868.13,201939,25.9645,8.7845,25.9652,8.689,25.8052,8.7875,25.7191,8.878,0.0955,0.1593,0.2626,0.2175,0.1255,0.2801
125,14.999,2868.01,201939,26.199,8.8369,25.9389,8.6815,26.0797,8.7495,25.9195,8.867,0.3029,0.1479,0.2811,0.2175,0.1255,0.2801
126,15.12,2867.88,201939,26.3497,8.8364,26.5288,9.2522,26.4478,9.0707,26.1974,8.889,0.4527,0.254,0.1611,0.2175,0.1255,0.2801
127,15.24,2867.76,201939,26.4995,8.8473,26.493,8.7056,26.4616,8.7147,26.3339,8.808,0.1418,0.1379,0.1702,0.2175,0.1255,0.2801
128,15.359,2867.64,201939,26.5924,8.8614,26.5177,9.241,26.8313,9.0744,26.5878,8.8897,0.3869,0.3201,0.0287,0.2175,0.1255,0.2801
129,15.479,2867.52,201939,26.6299,8.8404,27.0001,9.2823,26.7881,9.1155,26.6902,8.932,0.5765,0.3174,0.1096,0.2175,0.1255,0.2801
130,15.6,2867.4,201939,26.666,8.8212,26.4402,8.697,26.81,8.8489,26.7435,8.9147,0.2577,0.1466,0.1214,0.2175,0.1255,0.2801
131,15.719,2867.28,201939,26.7074,8.8494,26.4402,8.697,26.81,8.8489,26.7692,8.9042,0.3076,0.1026,0.0826,0.2175,0.1255,0.2801
132,15.839,2867.16,201939,26.717,8.8746,26.4402,8.697,26.81,8.8489,26.7818,8.8981,0.3289,0.0965,0.0689,0.2175,0.1255,0.2801
133,15.96,2867.04,201939,26.6617,8.8877,27.0001,9.2823,26.7881,9.1155,26.7805,8.9261,0.5199,0.2606,0.1249,0.2175,0.1255,0.2801
134,16.079,2866.92,201939,26.5924,8.9289,26.7486,9.2658,26.635,9.149,26.7034,8.9891,0.3713,0.2242,0.1263,0.2175,0.1255,0.2801
135,16.199,2866.8,201939,26.4783,8.9627,26.2992,8.6964,26.3953,8.786,26.5437,8.9384,0.3209,0.1952,0.0698,0.2175,0.1255,0.2801
136,16.32,2866.68,201939,26.3113,8.9898,26.4104,9.244,26.3935,9.1443,26.4607,8.998,0.2728,0.175,0.1496,0.2175,0.1255,0.2801
137,16.439,2866.56,201939,26.1248,9.0384,25.9114,8.6801,26.1266,8.9164,26.2841,9.0065,0.417,0.122,0.1625,0.2175,0.1255,0.2801
138,16.559,2866.44,201939,25.9176,9.08,25.8497,9.2074,26.0072,9.174,26.1348,9.0839,0.1444,0.1299,0.2172,0.2175,0.1255,0.2801
139,16.68,2866.32,201939,25.6757,9.0939,25.8201,9.2159,25.656,9.1721,25.8643,9.0794,0.189,0.0807,0.1892,0.2175,0.1255,0.2801
140,16.799,2866.2,201939,25.3924,9.0668,25.5153,9.1961,25.4341,9.1684,25.6169,9.0845,0.1783,0.1098,0.2252,0.2175,0.1255,0.2801
141,16.919,2866.08,201939,25.1004,9.0392,25.1441,9.1724,25.1333,9.1242,25.3245,9.0367,0.1401,0.0911,0.2241,0.2175,0.1255,0.2801
142,17.04,2865.95,201939,24.7982,8.9554,24.8348,9.1601,24.6969,9.035,24.9537,8.9701,0.2079,0.1288,0.1562,0.2175,0.1255,0.2801
143,17.159,2865.83,201939,24.4436,8.8129,24.4661,9.1361,24.4082,8.9911,24.622,8.8971,0.324,0.1817,0.1973,0.2175,0.1255,0.2801
144,17.279,2865.71,201939,24.102,8.635,24.1001,8.6204,23.9156,8.6629,24.1859,8.7504,0.0147,0.1885,0.1426,0.2175,0.1255,0.2801
145,17.4,2865.59,201939,23.7506,8.4256,23.7351,8.6036,23.6648,8.5065,23.8588,8.5736,0.1787,0.1179,0.1833,0.2175,0.1255,0.2801
146,17.519,2865.47,201939,23.3986,8.1651,23.4183,8.1022,23.5442,8.186,23.6389,8.3674,0.0659,0.1471,0.3141,0.2175,0.1255,0.2801
147,17.639,2865.35,201939,23.0367,7.9277,23.0024,7.62,23.0386,7.7252,23.2259,8.0269,0.3096,0.2025,0.2136,0.2175,0.1255,0.2801
148,17.76,2865.23,201939,22.7115,7.7209,22.6969,7.62,22.6596,7.6615,22.848,7.8244,0.102,0.0788,0.1713,0.2175,0.1255,0.2801
149,17.879,2865.11,201939,22.3423,7.5038,22.3587,7.62,22.3908,7.6244,22.5464,7.6942,0.1174,0.13,0.2791,0.2175,0.1255,0.2801
150,17.999,2864.99,201939,21.9682,7.3076,21.9297,7.1632,21.9139,7.1836,22.1115,7.393,0.1495,0.1354,0.1668,0.2175,0.1255,0.2801
151,18.12,2864.87,201939,21.5932,7.1407,21.49,7.1731,21.5488,7.2001,21.7353,7.2669,0.1082,0.0742,0.19,0.2175,0.1255,0.2801
152,18.239,2864.75,201939,21.1923,6.9337,21.2734,6.7263,21.149,6.8454,21.3203,7.0443,0.2227,0.0983,0.1692,0.2175,0.1255,0.2801
153,18.359,2864.63,201939,20.7589,6.7141,20.7294,6.7506,20.7344,6.7253,20.9195,6.8279,0.047,0.027,0.1969,0.2175,0.1255,0.2801
154,18.48,2864.51,201939,20.311,6.4973,20.3267,6.344,20.3617,6.4263,20.5217,6.6022,0.1541,0.0872,0.2354,0.2175,0.1255,0.2801
155,18.599,2864.39,201939,19.8569,6.296,19.8604,6.3693,19.9341,6.3387,20.1232,6.4145,0.0734,0.0882,0.2915,0.2175,0.1255,0.2801
156,18.719,2864.26,201939,19.3729,6.0727,19.3394,5.9909,19.4002,5.9989,19.6186,6.1438,0.0884,0.0787,0.2558,0.2175,0.1255,0.2801
157,18.84,2864.14,201939,18.8926,5.9072,18.8962,6.0038,18.8795,5.9352,19.1127,5.9554,0.0967,0.0309,0.2253,0.2175,0.1255,0.2801
158,18.959,2864.02,201939,18.4229,5.755,18.3272,5.6647,18.3384,5.7006,18.5673,5.7936,0.1316,0.1005,0.1495,0.2175,0.1255,0.2801
159,19.079,2863.9,201939,17.9653,5.6336,17.9507,5.7048,18.015,5.6546,18.1962,5.6655,0.0727,0.0539,0.2331,0.2175,0.1255,0.2801
160,19.2,2863.78,201939,17.515,5.4761,17.5937,5.3482,17.5626,5.4161,17.7398,5.503,0.1502,0.0766,0.2264,0.2175,0.1255,0.2801
161,19.319,2863.66,201939,17.0631,5.3347,17.042,5.4165,17.0602,5.4216,17.2782,5.4029,0.0845,0.0869,0.2257,0.2175,0.1255,0.2801
162,19.439,2863.54,201939,16.6119,5.1795,16.6859,5.0845,16.6112,5.2004,16.7959,5.2653,0.1204,0.0209,0.203,0.2175,0.1255,0.2801
163,19.56,2863.42,201939,16.1638,5.0409,16.1879,4.7669,16.0998,4.8678,16.262,5.0256,0.2751,0.1846,0.0994,0.2175,0.1255,0.2801
164,19.679,2863.3,201939,15.7522,4.9174,15.8147,4.8205,15.7707,4.8617,15.9013,4.9018,0.1154,0.0587,0.1499,0.2175,0.1255,0.2801
165,19.799,2863.18,201939,15.3524,4.8358,15.4384,4.8775,15.4421,4.8574,15.5906,4.8134,0.0956,0.0922,0.2393,0.2175,0.1255,0.2801
