Sample_idx,timestamp_ms,adjusted_game_time,player_id,realX,realY,linEstX,linEstY,hypEstX,hypEstY,filtEstX,filtEstY,linErr,hypErr,filtErr,linRMSE,hypRMSE,filtRMSE
57,6.84,2876.21,201939,21.3584,5.0218,21.3412,4.4873,21.2756,4.6804,21.2317,5.5531,0.5348,0.3513,0.5461,1.1241,0.6316,0.3619
58,6.96,2876.09,201939,21.284,4.9342,20.9336,4.0506,20.5945,4.4475,20.6864,5.0649,0.9505,0.8439,0.6117,1.1241,0.6316,0.3619
59,7.08,2875.97,201939,21.22,5.0409,20.6879,6.777,21.7374,5.9654,21.6293,5.3207,1.8158,1.0595,0.4958,1.1241,0.6316,0.3619
60,7.2,2875.85,201939,21.1865,5.1132,20.1847,6.7769,20.6225,6.1483,21.1123,5.503,1.942,1.1788,0.3968,1.1241,0.6316,0.3619
61,7.32,2875.73,201939,21.2134,5.1756,20.941,5.8769,21.2131,5.6432,21.2304,5.5058,0.7524,0.4676,0.3306,1.1241,0.6316,0.3619
62,7.44,2875.61,201939,21.1951,5.1536,21.1068,4.9958,21.2803,5.0885,21.2349,5.3172,0.1808,0.1073,0.1684,1.1241,0.6316,0.3619
63,7.56,2875.49,201939,21.1009,4.9525,21.1872,5.8332,21.3963,5.3728,21.4177,5.21,0.8849,0.5137,0.4082,1.1241,0.6316,0.3619
64,7.68,2875.37,201939,21.0559,4.5773,20.921,4.9992,21.2054,4.7778,21.3028,4.8933,0.4429,0.2501,0.401,1.1241,0.6316,0.3619
65,7.8,2875.25,201939,21.1008,4.3296,21.283,4.4689,21.2274,4.4349,21.2136,4.6344,0.2293,0.1646,0.3251,1.1241,0.6316,0.3619
66,7.92,2875.13,201939,21.1913,4.2078,20.0906,5.0718,20.4609,4.64,20.8182,4.4618,1.3993,0.8487,0.4514,1.1241,0.6316,0.3619
67,8.04,2875.01,201939,21.191,4.0754,21.3681,3.0761,21.1273,3.3686,20.8903,4.0278,1.0149,0.7096,0.3045,1.1241,0.6316,0.3619
68,8.16,2874.88,201939,21.145,3.9413,21.8511,3.0623,21.9277,3.2751,21.5072,3.7907,1.1275,1.0278,0.3923,1.1241,0.6316,0.3619
69,8.28,2874.76,201939,21.0065,3.9652,20.2372,6.3251,20.7739,5.2832,21.2897,4.2097,2.4822,1.3383,0.3741,1.1241,0.6316,0.3619
70,8.4,2874.64,201939,20.8303,4.0054,20.3237,4.618,20.609,4.3833,20.9426,4.1908,0.795,0.4379,0.2168,1.1241,0.6316,0.3619
71,8.52,2874.52,201939,20.5995,4.1206,20.8177,2.7609,20.4775,3.2937,20.4684,3.8836,1.3771,0.8359,0.2708,1.1241,0.6316,0.3619
72,8.64,2874.4,201939,20.4119,4.3081,20.5865,2.5096,20.3481,3.3011,20.2,3.871,1.807,1.009,0.4857,1.1241,0.6316,0.3619
73,8.76,2874.28,201939,20.284,4.5837,20.1905,5.0631,20.2622,5.0516,20.3481,4.5142,0.4884,0.4684,0.0945,1.1241,0.6316,0.3619
74,8.88,2874.16,201939,20.1763,4.9241,20.5361,4.1657,20.4632,4.4159,20.3789,4.5536,0.8394,0.5836,0.4223,1.1241,0.6316,0.3619
75,9.0,2874.04,201939,20.1119,5.3274,19.7754,5.9729,19.9655,5.8677,20.208,5.1742,0.7279,0.5598,0.1808,1.1241,0.6316,0.3619
76,9.12,2873.92,201939,20.0493,5.7101,20.1068,5.0764,19.9594,5.437,20.0174,5.4223,0.6363,0.2875,0.2895,1.1241,0.6316,0.3619
77,9.24,2873.8,201939,20.1054,6.1449,19.9332,6.7915,20.3278,6.4019,20.3512,5.8672,0.6691,0.3399,0.3708,1.1241,0.6316,0.3619
78,9.36,2873.68,201939,20.2146,6.5408,20.6705,5.8761,20.509,6.1166,20.4342,6.0755,0.806,0.5163,0.5145,1.1241,0.6316,0.3619
79,9.48,2873.56,201939,20.2787,6.921,20.7192,6.3192,20.6682,6.6044,20.5867,6.452,0.7458,0.5019,0.5611,1.1241,0.6316,0.3619
80,9.6,2873.44,201939,20.3367,7.3532,20.1121,8.4564,20.3963,7.9704,20.591,7.1191,1.1258,0.6201,0.3456,1.1241,0.6316,0.3619
81,9.72,2873.32,201939,20.4558,7.7928,19.9877,8.852,20.4236,8.401,20.5936,7.6869,1.158,0.609,0.1738,1.1241,0.6316,0.3619
82,9.84,2873.2,201939,20.5539,8.164,20.7221,8.4825,20.8838,8.2381,20.8335,7.9122,0.3601,0.3381,0.3763,1.1241,0.6316,0.3619
83,9.96,2873.07,201939,20.6799,8.4868,21.1202,8.9681,20.9984,8.2366,21.0184,7.8665,0.6523,0.405,0.7066,1.1241,0.6316,0.3619
84,10.08,2872.95,201939,20.9177,8.8417,19.9199,6.8062,20.3145,7.8269,20.5515,8.1591,2.2669,1.1805,0.7746,1.1241,0.6316,0.3619
85,10.2,2872.83,201939,21.1715,9.1635,20.4096,9.2914,20.7711,9.4593,20.7515,9.0257,0.7726,0.4979,0.442,1.1241,0.6316,0.3619
86,10.32,2872.71,201939,21.4761,9.4098,21.014,11.0105,21.7737,10.3525,21.4904,9.5642,1.6661,0.9886,0.155,1.1241,0.6316,0.3619
87,10.44,2872.59,201939,21.7777,9.6363,21.8981,10.325,22.1947,10.0777,21.9119,9.7988,0.6991,0.6072,0.2108,1.1241,0.6316,0.3619
88,10.56,2872.47,201939,22.0786,9.8964,22.2664,9.9535,22.2283,9.9456,22.1679,9.8977,0.1963,0.1576,0.0893,1.1241,0.6316,0.3619
89,10.68,2872.35,201939,22.3619,10.0983,22.2797,10.8052,22.7918,10.5135,22.5601,10.1417,0.7117,0.5977,0.2029,1.1241,0.6316,0.3619
90,10.8,2872.23,201939,22.6816,10.2454,22.3452,11.3076,22.6361,10.8436,22.607,10.3441,1.1142,0.6,0.1237,1.1241,0.6316,0.3619
91,10.92,2872.11,201939,22.9782,10.4468,23.0689,9.5479,23.1467,10.149,22.9885,10.4745,0.9035,0.3422,0.0295,1.1241,0.6316,0.3619
92,11.04,2871.99,201939,23.2729,10.6704,23.6785,11.5472,23.7221,11.1694,23.3729,10.6977,0.9661,0.6715,0.1036,1.1241,0.6316,0.3619
93,11.16,2871.87,201939,23.5291,10.8847,23.0558,9.994,23.5152,10.4559,23.5314,10.7694,1.0087,0.4291,0.1153,1.1241,0.6316,0.3619
94,11.279,2871.75,201939,23.7514,11.0585,24.0185,10.6352,23.7976,10.5844,23.7116,10.6922,0.5005,0.4763,0.3684,1.1241,0.6316,0.3619
95,11.4,2871.63,201939,23.9147,11.1696,23.6876,11.5152,24.0968,11.5611,23.9143,11.1208,0.4135,0.4318,0.0488,1.1241,0.6316,0.3619
96,11.52,2871.51,201939,23.9816,11.2347,24.2817,11.7486,23.7029,11.3938,23.9248,11.2452,0.5951,0.3209,0.0578,1.1241,0.6316,0.3619
97,11.64,2871.38,201939,23.9659,11.2668,24.4248,14.1992,24.5272,13.0516,24.1031,11.6581,2.9681,1.871,0.4147,1.1241,0.6316,0.3619
98,11.76,2871.26,201939,23.9781,11.3031,23.8627,11.2564,23.0061,11.355,23.5985,11.5818,0.1245,0.9734,0.4709,1.1241,0.6316,0.3619
99,11.88,2871.14,201939,23.9729,11.322,22.608,9.9241,23.5899,10.7172,23.8115,11.5407,1.9537,0.7158,0.2718,1.1241,0.6316,0.3619
100,12.0,2871.02,201939,23.9649,11.345,23.7189,10.1084,23.6157,10.4769,23.7616,11.1604,1.2609,0.9357,0.2747,1.1241,0.6316,0.3619
101,12.12,2870.9,201939,23.9618,11.3493,22.4743,9.455,23.3662,10.3599,23.6445,11.112,2.4085,1.1548,0.3962,1.1241,0.6316,0.3619
102,12.24,2870.78,201939,23.9702,11.3379,23.5907,11.3922,24.9414,11.5379,24.3972,11.4009,0.3834,0.9915,0.4316,1.1241,0.6316,0.3619
103,12.36,2870.66,201939,23.9287,11.305,24.0026,10.5968,24.1699,10.7752,24.1703,11.0671,0.7121,0.5821,0.339,1.1241,0.6316,0.3619
104,12.48,2870.54,201939,23.8873,11.272,24.0212,11.2404,23.216,11.2043,23.6813,11.1341,0.1376,0.6747,0.2479,1.1241,0.6316,0.3619
105,12.6,2870.42,201939,23.8458,11.2391,24.5715,11.7775,23.8698,10.8908,23.7581,10.7651,0.9036,0.3491,0.482,1.1241,0.6316,0.3619
106,12.72,2870.3,201939,23.8043,11.2061,23.2992,10.9464,23.8927,11.0215,23.7843,10.8834,0.568,0.2047,0.3234,1.1241,0.6316,0.3619
107,12.839,2870.18,201939,23.767,11.0952,24.2935,12.8138,23.4604,11.8595,23.5503,11.0623,1.7974,0.8235,0.2192,1.1241,0.6316,0.3619
108,12.96,2870.06,201939,23.7487,10.9583,23.5643,9.605,23.4111,10.0112,23.6599,10.7824,1.3658,1.0054,0.1971,1.1241,0.6316,0.3619
109,13.08,2869.94,201939,23.7499,10.7913,24.5415,12.6474,24.9192,11.9937,24.2648,11.1173,2.0179,1.6772,0.6094,1.1241,0.6316,0.3619
110,13.199,2869.82,201939,23.7965,10.6259,23.7905,11.122,23.4463,10.9264,23.6968,10.8799,0.4961,0.4615,0.2729,1.1241,0.6316,0.3619
111,13.32,2869.7,201939,23.872,10.4378,23.4794,10.4951,24.0345,10.4793,23.8681,10.6712,0.3967,0.1677,0.2334,1.1241,0.6316,0.3619
112,13.44,2869.57,201939,23.9733,10.3057,23.0643,9.4481,24.6992,9.9119,24.3618,10.4836,1.2497,0.8258,0.4273,1.1241,0.6316,0.3619
113,13.559,2869.45,201939,24.0895,10.1459,22.5148,7.62,23.9924,8.7931,24.1238,9.9869,2.9766,1.3563,0.1626,1.1241,0.6316,0.3619
114,13.68,2869.33,201939,24.2305,10.0032,23.1368,9.9946,23.5738,10.295,23.8139,10.2236,1.0938,0.7186,0.4713,1.1241,0.6316,0.3619
115,13.8,2869.21,201939,24.4122,9.8138,23.8394,9.0774,24.4888,9.5425,24.226,10.071,0.9329,0.2819,0.3175,1.1241,0.6316,0.3619
116,13.919,2869.09,201939,24.573,9.5878,23.8675,9.0677,24.8445,9.6607,24.5678,10.0428,0.8765,0.2811,0.455,1.1241,0.6316,0.3619
117,14.04,2868.97,201939,24.741,9.4051,25.2598,10.2868,24.3851,10.0671,24.4982,10.0175,1.023,0.7516,0.6588,1.1241,0.6316,0.3619
118,14.16,2868.85,201939,24.9099,9.2486,23.844,7.62,24.5446,8.4648,24.5466,9.5255,1.9464,0.8648,0.4569,1.1241,0.6316,0.3619
119,14.279,2868.73,201939,25.0523,9.0937,24.5767,8.639,24.4081,8.8199,24.4812,9.2656,0.658,0.7,0.5964,1.1241,0.6316,0.3619
120,14.4,2868.61,201939,25.1552,8.9655,24.7684,9.137,25.1852,9.1994,24.9014,9.3137,0.4231,0.2358,0.4308,1.1241,0.6316,0.3619
121,14.52,2868.49,201939,25.3318,8.9113,25.4455,9.6773,26.349,9.3713,25.6618,9.2361,0.7744,1.1164,0.4631,1.1241,0.6316,0.3619
122,14.639,2868.37,201939,25.4851,8.818,24.1821,7.62,25.5866,8.2839,25.5744,8.9415,1.7701,0.5436,0.1524,1.1241,0.6316,0.3619
123,14.76,2868.25,201939,25.7084,8.7809,26.0491,9.2513,25.2405,8.9603,25.3952,8.79,0.5808,0.5011,0.3133,1.1241,0.6316,0.3619
124,14.88,2868.13,201939,25.9645,8.7845,24.8396,8.1215,25.7958,8.5413,25.6016,8.7916,1.3058,0.296,0.363,1.1241,0.6316,0.3619
125,14.999,2868.01,201939,26.199,8.8369,26.9224,8.7445,25.857,8.7511,25.7964,8.7258,0.7292,0.3526,0.4177,1.1241,0.6316,0.3619
126,15.12,2867.88,201939,26.3497,8.8364,26.6151,10.3284,27.0941,9.7264,26.4668,8.9351,1.5154,1.1603,0.1532,1.1241,0.6316,0.3619
127,15.24,2867.76,201939,26.4995,8.8473,25.1521,10.6158,27.3273,10.1974,26.8756,9.2876,2.2233,1.5837,0.579,1.1241,0.6316,0.3619
128,15.359,2867.64,201939,26.5924,8.8614,24.192,7.1406,26.8678,8.034,26.8518,8.8135,2.9535,0.872,0.2638,1.1241,0.6316,0.3619
129,15.479,2867.52,201939,26.6299,8.8404,28.5751,9.4275,26.3896,8.8525,26.687,8.7629,2.0319,0.2406,0.0963,1.1241,0.6316,0.3619
130,15.6,2867.4,201939,26.666,8.8212,26.3458,8.1548,26.9982,8.4142,26.8953,8.8203,0.7393,0.5253,0.2293,1.1241,0.6316,0.3619
131,15.719,2867.28,201939,26.7074,8.8494,24.2478,7.1353,26.1382,8.0339,26.5177,8.7664,2.9979,0.9945,0.207,1.1241,0.6316,0.3619
132,15.839,2867.16,201939,26.717,8.8746,23.8612,6.6664,25.7587,7.6384,26.1535,8.6823,3.6099,1.5641,0.5954,1.1241,0.6316,0.3619
133,15.96,2867.04,201939,26.6617,8.8877,26.495,9.7798,26.8232,9.4342,26.5054,8.9164,0.9075,0.5699,0.1589,1.1241,0.6316,0.3619
134,16.079,2866.92,201939,26.5924,8.9289,25.1845,8.1239,26.7254,8.4877,26.5711,8.6862,1.6218,0.4608,0.2436,1.1241,0.6316,0.3619
135,16.199,2866.8,201939,26.4783,8.9627,24.9754,8.6288,26.0651,9.161,26.3247,9.0549,1.5395,0.4584,0.1792,1.1241,0.6316,0.3619
136,16.32,2866.68,201939,26.3113,8.9898,26.9145,9.2828,26.5833,8.8018,26.4673,8.7986,0.6706,0.3306,0.2468,1.1241,0.6316,0.3619
137,16.439,2866.56,201939,26.1248,9.0384,25.276,9.1485,26.4384,9.0263,26.5122,9.0099,0.8559,0.3139,0.3885,1.1241,0.6316,0.3619
138,16.559,2866.44,201939,25.9176,9.08,24.1791,8.1084,25.421,8.9233,25.9439,9.1322,1.9916,0.5208,0.0584,1.1241,0.6316,0.3619
139,16.68,2866.32,201939,25.6757,9.0939,26.8927,8.7591,25.1894,8.5687,25.5444,8.7524,1.2623,0.7157,0.3659,1.1241,0.6316,0.3619
140,16.799,2866.2,201939,25.3924,9.0668,25.0577,7.62,25.4603,8.1318,25.5339,8.7109,1.485,0.9375,0.3829,1.1241,0.6316,0.3619
141,16.919,2866.08,201939,25.1004,9.0392,25.0061,9.6888,24.842,9.4513,25.1597,9.0005,0.6564,0.4864,0.0708,1.1241,0.6316,0.3619
142,17.04,2865.95,201939,24.7982,8.9554,24.2417,8.6149,24.4395,8.7454,24.7107,8.866,0.6524,0.4156,0.1251,1.1241,0.6316,0.3619
143,17.159,2865.83,201939,24.4436,8.8129,25.0921,8.6713,24.3899,8.658,24.5319,8.7159,0.6638,0.164,0.1311,1.1241,0.6316,0.3619
144,17.279,2865.71,201939,24.102,8.635,23.7714,9.5694,24.4016,8.6489,24.5376,8.4535,0.9912,0.3,0.4719,1.1241,0.6316,0.3619
145,17.4,2865.59,201939,23.7506,8.4256,24.7538,9.7087,24.0339,8.9366,24.307,8.5039,1.6287,0.5843,0.5619,1.1241,0.6316,0.3619
146,17.519,2865.47,201939,23.3986,8.1651,22.8841,8.085,23.554,7.7691,23.8274,7.9754,0.5207,0.4254,0.4689,1.1241,0.6316,0.3619
147,17.639,2865.35,201939,23.0367,7.9277,22.8215,8.5726,22.7459,8.183,23.1782,7.902,0.6798,0.387,0.1438,1.1241,0.6316,0.3619
148,17.76,2865.23,201939,22.7115,7.7209,22.7569,6.1857,22.3976,7.0825,22.6641,7.7502,1.5359,0.7114,0.0557,1.1241,0.6316,0.3619
149,17.879,2865.11,201939,22.3423,7.5038,22.0646,8.9697,22.749,8.267,22.8021,7.8041,1.492,0.8648,0.5492,1.1241,0.6316,0.3619
150,17.999,2864.99,201939,21.9682,7.3076,22.4359,7.1567,22.6122,7.0487,22.6497,7.3578,0.4915,0.6941,0.6834,1.1241,0.6316,0.3619
151,18.12,2864.87,201939,21.5932,7.1407,21.1141,8.0593,21.3692,7.5507,21.8769,7.2246,1.036,0.4673,0.2958,1.1241,0.6316,0.3619
152,18.239,2864.75,201939,21.1923,6.9337,21.3833,6.2477,20.911,6.5074,21.1817,6.8658,0.7121,0.5107,0.0687,1.1241,0.6316,0.3619
153,18.359,2864.63,201939,20.7589,6.7141,21.0044,5.8755,20.9835,6.4126,20.9788,6.7892,0.8738,0.376,0.2324,1.1241,0.6316,0.3619
154,18.48,2864.51,201939,20.311,6.4973,20.5675,5.8541,20.142,6.3055,20.3577,6.6022,0.6925,0.2556,0.1149,1.1241,0.6316,0.3619
155,18.599,2864.39,201939,19.8569,6.296,20.3607,6.321,20.1341,6.5269,20.181,6.6033,0.5044,0.3608,0.4466,1.1241,0.6316,0.3619
156,18.719,2864.26,201939,19.3729,6.0727,19.3369,5.9573,19.1867,6.0142,19.4665,6.2473,0.1209,0.1952,0.1982,1.1241,0.6316,0.3619
157,18.84,2864.14,201939,18.8926,5.9072,19.3421,4.7296,19.1238,5.147,19.1087,5.8099,1.2605,0.7946,0.237,1.1241,0.6316,0.3619
158,18.959,2864.02,201939,18.4229,5.755,18.599,6.4108,18.5282,6.258,18.7497,5.9785,0.6791,0.5139,0.3959,1.1241,0.6316,0.3619
159,19.079,2863.9,201939,17.9653,5.6336,17.5702,6.5171,17.9913,6.0703,18.317,5.8754,0.9678,0.4375,0.4268,1.1241,0.6316,0.3619
160,19.2,2863.78,201939,17.515,5.4761,17.7144,6.4597,17.8006,6.053,18.0082,5.8099,1.0036,0.6437,0.5956,1.1241,0.6316,0.3619
161,19.319,2863.66,201939,17.0631,5.3347,16.3432,5.8643,16.8332,5.3112,17.1721,5.4467,0.8937,0.2311,0.1563,1.1241,0.6316,0.3619
162,19.439,2863.54,201939,16.6119,5.1795,16.8992,4.9988,16.6661,5.2193,16.7502,5.3385,0.3394,0.0672,0.2107,1.1241,0.6316,0.3619
163,19.56,2863.42,201939,16.1638,5.0409,15.9443,5.5557,16.1632,5.2982,16.3955,5.1883,0.5596,0.2573,0.2746,1.1241,0.6316,0.3619
164,19.679,2863.3,201939,15.7522,4.9174,15.9497,6.2527,16.4118,5.5419,16.5963,5.0688,1.3498,0.9083,0.8575,1.1241,0.6316,0.3619
165,19.799,2863.18,201939,15.3524,4.8358,15.0973,5.0258,15.1812,4.9268,15.598,4.9485,0.318,0.1939,0.2703,1.1241,0.6316,0.3619
